UniqueID;Data;taxon_key;ScientificName;ScientificName_corrected;Species;Level;Genus;Family;Order;Class;FamCode;GenCode;DemersPelagic;EnvTemp;DepthRangeShallow;DepthRangeDeep;Lmax;BodyShape;Feeding_path;K;tm;trophic_level;DepthRangeDeepLevel;KLevel;tmLevel;trophic_levelLevel;LMaxLevel;BodyShapeILevel;EnvTempLevel
7;SAU;600037;Ammodytes marinus;Ammodytes marinus;Ammodytes marinus;species;Ammodytes;Ammodytidae;Perciformes;Actinopterygii;402;5436;demersal;polar_deep;10;150;25;elongate;pelagic;0.4;1.9;2.7;species;species;species;species;species;species;species
957;initial;600487;Ammodytes personatus;Ammodytes personatus;Ammodytes personatus;species;Ammodytes;Ammodytidae;Perciformes;Actinopterygii;NA;NA;demersal;temperate;;138;15;elongate;pelagic;0.53;1.5;3.06;genus;species;species;genus;species;species;species
114;SAU;600954;Amphiarius phrygiatus;Amphiarius phrygiatus;Amphiarius phrygiatus;species;Amphiarius;Ariidae;Siluriformes;Actinopterygii;145;10727;demersal;tropical;1;20;35.5;elongate;benthic;0.27;2.6;3.8;species;species;species;family;species;species;species
121;SAU;600967;Amphichthys cryptocentrus;Amphichthys cryptocentrus;Amphichthys cryptocentrus;species;Amphichthys;Batrachoididae;Batrachoidiformes;Actinopterygii;189;6017;reef_associated;tropical;0;70;40;elongate;benthic;0.16;4.3;3.8;species;species;species;species;species;species;species
958;initial;604888;Anampses caeruleopunctatus;Anampses caeruleopunctatus;Anampses caeruleopunctatus;species;Anampses;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;30;42;fusiform;benthic;0.4;3.18;3.37;species;family;family;species;species;species;species
959;initial;;Anampses chrysocephalus;Anampses chrysocephalus;Anampses chrysocephalus;species;Anampses;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;subtropical;;139;17;fusiform;benthic;0.4;3.18;3.5;species;family;family;species;species;species;species
960;initial;;Anampses cuvier;Anampses cuvier;Anampses cuvier;species;Anampses;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;26;31;fusiform;benthic;0.4;3.18;3.27;species;family;family;species;species;genus;species
961;initial;;Anampses elegans;Anampses elegans;Anampses elegans;species;Anampses;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;temperate;;35;29;fusiform;benthic;0.4;3.18;3.5;species;family;family;species;species;species;species
962;initial;;Anampses femininus;Anampses femininus;Anampses femininus;species;Anampses;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;30;24;fusiform;benthic;0.4;3.18;3.45;species;family;family;genus;species;species;species
963;initial;;Anampses geographicus;Anampses geographicus;Anampses geographicus;species;Anampses;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;25;31;fusiform;benthic;0.4;3.18;3.5;species;family;family;species;species;species;species
964;initial;;Anampses lineatus;Anampses lineatus;Anampses lineatus;species;Anampses;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;45;13;fusiform;benthic;0.4;3.18;3.45;species;family;family;genus;species;species;species
965;initial;;Anampses melanurus;Anampses melanurus;Anampses melanurus;species;Anampses;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;40;12;fusiform;benthic;0.4;3.18;3.35;species;family;family;species;species;species;species
966;initial;;Anampses meleagrides;Anampses meleagrides;Anampses meleagrides;species;Anampses;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;60;22;fusiform;benthic;0.4;3.18;3.5;species;family;family;species;species;species;species
967;initial;;Anampses neoguinaicus;Anampses neoguinaicus;Anampses neoguinaicus;species;Anampses;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;30;20;fusiform;benthic;0.4;3.18;3.5;species;family;family;species;species;species;species
968;initial;;Anampses twistii;Anampses twistii;Anampses twistii;species;Anampses;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;30;18;fusiform;benthic;0.4;3.18;3.5;species;family;family;species;species;species;species
969;initial;603810;Anarhichas denticulatus;Anarhichas denticulatus;Anarhichas denticulatus;species;Anarhichas;Anarhichadidae;Perciformes;Actinopterygii;NA;NA;benthopelagic;polar_deep;;1700;180;elongate;pelagic;0.1;5.82;3.8;species;species;species;species;species;species;species
284;SAU;602501;Anarhichas lupus;Anarhichas lupus;Anarhichas lupus;species;Anarhichas;Anarhichadidae;Perciformes;Actinopterygii;396;4140;demersal;temperate;1;600;150;elongate;benthic;0.12;5.1;3.6;species;species;species;species;species;species;species
970;initial;603811;Anarhichas minor;Anarhichas minor;Anarhichas minor;species;Anarhichas;Anarhichadidae;Perciformes;Actinopterygii;NA;NA;demersal;temperate;;600;180;elongate;benthic;0.09;6.52;3.6;species;species;species;species;species;species;species
233;SAU;601684;Anchoa choerostoma;Anchoa choerostoma;Anchoa choerostoma;species;Anchoa;Engraulidae;Clupeiformes;Actinopterygii;454;5863;pelagic_neritic;subtropical;0;50;7.5;elongate;pelagic;1.29;0.7;3.33;species;species;species;genus;species;species;species
971;initial;601133;Anchoa hepsetus;Anchoa hepsetus;Anchoa hepsetus;species;Anchoa;Engraulidae;Clupeiformes;Actinopterygii;NA;NA;pelagic_neritic;subtropical;;70;15.3;elongate;pelagic;0.8;1;3.3;species;species;species;species;species;species;species
105;SAU;600925;Anchoa marinii;Anchoa marinii;Anchoa marinii;species;Anchoa;Engraulidae;Clupeiformes;Actinopterygii;454;5863;pelagic_neritic;tropical;;20;14;elongate;pelagic;0.96;0.8;3.4;species;species;species;species;species;species;species
972;initial;600545;Anchoa mitchilli;Anchoa mitchilli;Anchoa mitchilli;species;Anchoa;Engraulidae;Clupeiformes;Actinopterygii;NA;NA;pelagic_neritic;subtropical;;70;10;elongate;pelagic;0.6;1.41;3.5;species;species;species;species;species;species;species
973;initial;601163;Anchoa nasus;Anchoa nasus;Anchoa nasus;species;Anchoa;Engraulidae;Clupeiformes;Actinopterygii;NA;NA;pelagic_neritic;tropical;;142;17;elongate;pelagic;1.78;0.51;3.41;species;species;species;genus;species;species;species
59;SAU;600538;Anchoa spinifer;Anchoa spinifer;Anchoa spinifer;species;Anchoa;Engraulidae;Clupeiformes;Actinopterygii;454;5863;pelagic_neritic;tropical;1;55;24;elongate;benthic;0.53;1.4;4.1;species;species;species;species;species;species;species
974;initial;600035;Anguilla anguilla;Anguilla anguilla;Anguilla anguilla;species;Anguilla;Anguillidae;Anguilliformes;Actinopterygii;NA;NA;demersal;temperate;;700;50;elongate;benthic;0.15;4.3;3.6;species;species;species;species;species;species;species
809;SAU;601274;Anguilla bicolor bicolor;Anguilla bicolor;Anguilla bicolor;species;Anguilla;Anguillidae;Anguilliformes;Actinopterygii;49;9424;demersal;tropical;;1552.67;123;elongate;benthic;0.14;4.3;3.6;genus;species;species;species;species;species;species
41;SAU;600295;Anguilla japonica;Anguilla japonica;Anguilla japonica;species;Anguilla;Anguillidae;Anguilliformes;Actinopterygii;49;9424;demersal;subtropical;1;400;150;elongate;benthic;0.07;8.8;3.6;species;species;species;species;species;species;species
42;SAU;600296;Anguilla rostrata;Anguilla rostrata;Anguilla rostrata;species;Anguilla;Anguillidae;Anguilliformes;Actinopterygii;49;9424;demersal;temperate;0;464;152;elongate;benthic;0.08;7.9;3.8;species;species;species;species;species;species;species
975;initial;;Anisotremus interruptus;Anisotremus interruptus;Anisotremus interruptus;species;Anisotremus;Haemulidae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;30;51;short_deep;benthic;0.13;2;3.5;species;species;genus;species;species;species;species
976;initial;;Anisotremus scapularis;Anisotremus scapularis;Anisotremus scapularis;species;Anisotremus;Haemulidae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;30;40;short_deep;benthic;0.13;2;3.27;species;genus;genus;species;species;species;species
977;initial;;Anisotremus surinamensis;Anisotremus surinamensis;Anisotremus surinamensis;species;Anisotremus;Haemulidae;Perciformes;Actinopterygii;NA;NA;reef_associated;subtropical;;20;76;short_deep;benthic;0.13;2;3.53;species;genus;genus;species;species;species;species
978;initial;;Anisotremus taeniatus;Anisotremus taeniatus;Anisotremus taeniatus;species;Anisotremus;Haemulidae;Perciformes;Actinopterygii;NA;NA;demersal;tropical;;25.33;31;short_deep;benthic;0.13;2;4.2;genus;genus;genus;species;species;species;species
979;initial;601124;Anisotremus virginicus;Anisotremus virginicus;Anisotremus virginicus;species;Anisotremus;Haemulidae;Perciformes;Actinopterygii;NA;NA;reef_associated;subtropical;;20;40.6;short_deep;benthic;0.13;2;3.44;species;genus;genus;species;species;species;species
980;initial;601619;Anodontostoma chacunda;Anodontostoma chacunda;Anodontostoma chacunda;species;Anodontostoma;Clupeidae;Clupeiformes;Actinopterygii;NA;NA;pelagic_neritic;tropical;;50;22;fusiform;benthic;1.3;0.61;2.8;species;species;species;species;species;species;species
617;SAU;607184;Anomalops katoptron;Anomalops katoptron;Anomalops katoptron;species;Anomalops;Anomalopidae;Beryciformes;Actinopterygii;242;10482;reef_associated;tropical;2;400;35;fusiform;pelagic;0.27;20.7;3.4;species;order;order;species;species;species;species
981;initial;600512;Anoplopoma fimbria;Anoplopoma fimbria;Anoplopoma fimbria;species;Anoplopoma;Anoplopomatidae;Scorpaeniformes;Actinopterygii;NA;NA;pelagic_oceanic;polar_deep;;2740;120;fusiform;benthic;0.21;3.04;3.8;species;species;species;species;species;species;species
457;SAU;605402;Antennatus coccineus;Antennatus coccineus;Antennatus coccineus;species;Antennatus;Antennariidae;Lophiiformes;Actinopterygii;192;6281;reef_associated;tropical;1;75;13;short_deep;benthic;0.13;5.37;4.2;species;order;order;species;species;species;species
982;initial;601692;Anthias anthias;Anthias anthias;Anthias anthias;species;Anthias;Serranidae;Perciformes;Actinopterygii;NA;NA;reef_associated;subtropical;;300;27;fusiform;benthic;0.33;2.2;3.8;species;species;species;species;species;species;species
983;initial;602005;Antimora rostrata;Antimora rostrata;Antimora rostrata;species;Antimora;Moridae;Gadiformes;Actinopterygii;NA;NA;pelagic_oceanic;polar_deep;;3000;75;elongate;benthic;0.09;7.2;3.6;species;species;species;species;species;species;species
984;initial;;Anyperodon leucogrammicus;Anyperodon leucogrammicus;Anyperodon leucogrammicus;species;Anyperodon;Serranidae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;80;65;fusiform;pelagic;0.24;3.78;3.94;species;family;family;species;species;species;species
985;initial;600646;Aphanopus carbo;Aphanopus carbo;Aphanopus carbo;species;Aphanopus;Trichiuridae;Perciformes;Actinopterygii;NA;NA;pelagic_oceanic;polar_deep;;1700;115.4;elongate;pelagic;0.11;5.33;4.5;species;species;species;species;species;species;species
986;initial;608540;Aphanopus intermedius;Aphanopus intermedius;Aphanopus intermedius;species;Aphanopus;Trichiuridae;Perciformes;Actinopterygii;NA;NA;benthopelagic;polar_deep;;1350;100;elongate;benthic;0.35;1.8;4.5;species;species;species;genus;species;species;species
987;initial;600081;Aphareus furca;Aphareus furca;Aphareus furca;species;Aphareus;Lutjanidae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;122;70;fusiform;pelagic;0.16;3.03;4.14;species;genus;family;species;species;species;species
988;initial;600083;Aphareus rutilans;Aphareus rutilans;Aphareus rutilans;species;Aphareus;Lutjanidae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;330;110;fusiform;pelagic;0.16;3.69;4.1;species;species;species;species;species;species;species
8;SAU;600039;Aphia minuta;Aphia minuta;Aphia minuta;species;Aphia;Gobiidae;Perciformes;Actinopterygii;405;899;pelagic_neritic;temperate;0;97;7.9;elongate;pelagic;2.21;0.4;3.1;species;species;species;species;species;species;species
723;SAU;612909;Aplodactylus punctatus;Aplodactylus punctatus;Aplodactylus punctatus;species;Aplodactylus;Aplodactylidae;Perciformes;Actinopterygii;354;5737;demersal;temperate;;22.5;43.7;elongate;benthic;0.66;3.02;2;genus;order;order;species;species;species;species
514;SAU;605752;Apogon coccineus;Apogon coccineus;Apogon coccineus;species;Apogon;Apogonidae;Perciformes;Actinopterygii;304;3391;reef_associated;tropical;8;35;6;fusiform;benthic;2.34;0.4;3.5;species;species;species;species;species;species;species
512;SAU;605740;Apogonichthys ocellatus;Apogonichthys ocellatus;Apogonichthys ocellatus;species;Apogonichthys;Apogonidae;Perciformes;Actinopterygii;304;4834;reef_associated;tropical;1;5;6;short_deep;benthic;2.34;0.4;3.56;species;species;species;family;species;species;species
989;initial;;Apolemichthys arcuatus;Apolemichthys arcuatus;Apolemichthys arcuatus;species;Apolemichthys;Pomacanthidae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;183;18;short_deep;benthic;0.34;5.5;2.63;species;family;family;species;species;species;species
990;initial;;Apolemichthys griffisi;Apolemichthys griffisi;Apolemichthys griffisi;species;Apolemichthys;Pomacanthidae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;100;30;short_deep;benthic;0.34;5.5;3;species;family;family;species;species;species;species
991;initial;;Apolemichthys trimaculatus;Apolemichthys trimaculatus;Apolemichthys trimaculatus;species;Apolemichthys;Pomacanthidae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;60;26;short_deep;benthic;0.34;5.5;2.64;species;family;family;species;species;species;species
992;initial;;Apolemichthys xanthopunctatus;Apolemichthys xanthopunctatus;Apolemichthys xanthopunctatus;species;Apolemichthys;Pomacanthidae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;8;25;short_deep;benthic;0.34;5.5;2.64;species;family;family;species;species;species;species
993;initial;;Apolemichthys xanthotis;Apolemichthys xanthotis;Apolemichthys xanthotis;species;Apolemichthys;Pomacanthidae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;35;20;short_deep;benthic;0.34;5.5;2.83;species;family;family;species;species;species;species
995;initial;600084;Aprion virescens;Aprion virescens;Aprion virescens;species;Aprion;Lutjanidae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;180;112;fusiform;benthic;0.14;4.29;4.3;species;species;species;species;species;species;species
996;initial;600086;Apsilus fuscus;Apsilus fuscus;Apsilus fuscus;species;apsilus;lutjanidae;Perciformes;Actinopterygii;NA;NA;demersal;subtropical;;300;75;fusiform;pelagic;0.21;3;4;species;species;species;species;species;species;species
997;initial;600441;Archosargus probatocephalus;Archosargus probatocephalus;Archosargus probatocephalus;species;Archosargus;Sparidae;Perciformes;Actinopterygii;NA;NA;reef_associated;subtropical;;30;91;fusiform;benthic;0.36;1.89;3.5;genus;species;species;species;species;species;species
176;SAU;601219;Archosargus rhomboidalis;Archosargus rhomboidalis;Archosargus rhomboidalis;species;Archosargus;Sparidae;Perciformes;Actinopterygii;330;9352;reef_associated;tropical;1;40;33;short_deep;benthic;1.78;0.4;2.9;species;species;species;species;species;species;species
254;SAU;601872;Arctogadus glacialis;Arctogadus glacialis;Arctogadus glacialis;species;Arctogadus;Gadidae;Gadiformes;Actinopterygii;183;7981;pelagic_neritic;polar_deep;0;1000;32.5;fusiform;pelagic;0.37;1.9;3.3;species;species;species;species;species;species;species
998;initial;600463;Arctoscopus japonicus;Arctoscopus japonicus;Arctoscopus japonicus;species;Arctoscopus;Trichodontidae;Perciformes;Actinopterygii;NA;NA;pelagic_oceanic;polar_deep;;550;30;fusiform;benthic;0.37;2;3.5;species;species;species;species;species;species;species
999;initial;602700;Argentina silus;Argentina silus;Argentina silus;species;Argentina;Argentinidae;Osmeriformes;Actinopterygii;NA;NA;pelagic_oceanic;polar_deep;;1440;70;elongate;pelagic;0.2;3.48;3.3;species;species;species;species;species;species;species
1000;initial;600020;Argentina sphyraena;Argentina sphyraena;Argentina sphyraena;species;Argentina;Argentinidae;Osmeriformes;Actinopterygii;NA;NA;demersal;polar_deep;;700;35;elongate;benthic;0.28;2.71;3.6;species;species;species;species;species;species;species
1001;initial;600442;Argyrops spinifer;Argyrops spinifer;Argyrops spinifer;species;Argyrops;Sparidae;Perciformes;Actinopterygii;NA;NA;demersal;tropical;;450;70;short_deep;benthic;0.23;2.91;4.5;species;species;species;species;species;species;species
51;SAU;600419;Argyrosomus hololepidotus;Argyrosomus hololepidotus;Argyrosomus hololepidotus;species;Argyrosomus;Sciaenidae;Perciformes;Actinopterygii;331;4240;demersal;tropical;;400;200;fusiform;benthic;0.1;5.6;4.5;species;species;species;species;species;species;species
1002;initial;600418;Argyrosomus regius;Argyrosomus regius;Argyrosomus regius;species;Argyrosomus;Sciaenidae;Perciformes;Actinopterygii;NA;NA;benthopelagic;subtropical;;300;230;fusiform;pelagic;0.15;3.85;4.3;species;species;species;species;species;species;species
1003;initial;600443;Argyrozona argyrozona;Argyrozona argyrozona;Argyrozona argyrozona;species;Argyrozona;Sparidae;Perciformes;Actinopterygii;NA;NA;benthopelagic;subtropical;;200;90;fusiform;benthic;0.06;10.69;3.52;species;species;species;family;species;species;species
