"","source","year","geographic_location_cleaned","hdi","demers_pelag","env_temp","form_clean","species_from_search","family","paper_id","nutrient","value","SpecCode","Order","DemersPelag","DepthRangeDeep","BodyShapeI","Lmax","EnvTemp","TL","K","tm","Habitat","pelagic"
"766","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Squalius cephalus","Cyprinidae","Lazos_46","Protein",19,4482,"Cypriniformes","benthopelagic",NA,"fusiform",60,"temperate",2.73,0.164728571428571,3.36410492252523,"Brackish",0
"767","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Squalius cephalus","Cyprinidae","Lazos_46","Zinc",0.5,4482,"Cypriniformes","benthopelagic",NA,"fusiform",60,"temperate",2.73,0.164728571428571,3.36410492252523,"Brackish",0
"768","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Squalius cephalus","Cyprinidae","Lazos_46","Calcium",63,4482,"Cypriniformes","benthopelagic",NA,"fusiform",60,"temperate",2.73,0.164728571428571,3.36410492252523,"Brackish",0
"769","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Squalius cephalus","Cyprinidae","Lazos_46","Iron",0.6,4482,"Cypriniformes","benthopelagic",NA,"fusiform",60,"temperate",2.73,0.164728571428571,3.36410492252523,"Brackish",0
"770","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Squalius cephalus","Cyprinidae","Lazos_46","Protein",20,4482,"Cypriniformes","benthopelagic",NA,"fusiform",60,"temperate",2.73,0.164728571428571,3.36410492252523,"Brackish",0
"771","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Squalius cephalus","Cyprinidae","Lazos_46","Zinc",0.5,4482,"Cypriniformes","benthopelagic",NA,"fusiform",60,"temperate",2.73,0.164728571428571,3.36410492252523,"Brackish",0
"772","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Squalius cephalus","Cyprinidae","Lazos_46","Calcium",60,4482,"Cypriniformes","benthopelagic",NA,"fusiform",60,"temperate",2.73,0.164728571428571,3.36410492252523,"Brackish",0
"773","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Squalius cephalus","Cyprinidae","Lazos_46","Iron",0.6,4482,"Cypriniformes","benthopelagic",NA,"fusiform",60,"temperate",2.73,0.164728571428571,3.36410492252523,"Brackish",0
"774","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Leuciscus idus","Cyprinidae","Lazos_46","Protein",19,2801,"Cypriniformes","benthopelagic",NA,"fusiform",85,"temperate",3.79,0.1225,3.99700221350818,"Freshwater",0
"775","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Leuciscus idus","Cyprinidae","Lazos_46","Zinc",0.5,2801,"Cypriniformes","benthopelagic",NA,"fusiform",85,"temperate",3.79,0.1225,3.99700221350818,"Freshwater",0
"776","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Leuciscus idus","Cyprinidae","Lazos_46","Calcium",60,2801,"Cypriniformes","benthopelagic",NA,"fusiform",85,"temperate",3.79,0.1225,3.99700221350818,"Freshwater",0
"777","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Leuciscus idus","Cyprinidae","Lazos_46","Iron",0.6,2801,"Cypriniformes","benthopelagic",NA,"fusiform",85,"temperate",3.79,0.1225,3.99700221350818,"Freshwater",0
"778","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Leuciscus idus","Cyprinidae","Lazos_46","Protein",19,2801,"Cypriniformes","benthopelagic",NA,"fusiform",85,"temperate",3.79,0.1225,3.99700221350818,"Freshwater",0
"779","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Leuciscus idus","Cyprinidae","Lazos_46","Zinc",0.6,2801,"Cypriniformes","benthopelagic",NA,"fusiform",85,"temperate",3.79,0.1225,3.99700221350818,"Freshwater",0
"780","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Leuciscus idus","Cyprinidae","Lazos_46","Calcium",60,2801,"Cypriniformes","benthopelagic",NA,"fusiform",85,"temperate",3.79,0.1225,3.99700221350818,"Freshwater",0
"781","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Leuciscus idus","Cyprinidae","Lazos_46","Iron",0.5,2801,"Cypriniformes","benthopelagic",NA,"fusiform",85,"temperate",3.79,0.1225,3.99700221350818,"Freshwater",0
"782","FAO/InFoods",1989,"Greece","Very High","pelagic","temperate","muscle","Sander lucioperca","Percidae","Lazos_46","Protein",20,360,"Perciformes","pelagic",30,"fusiform",100,"temperate",4.04,0.190583333333333,3.1366889854299,"Mixed",1
"783","FAO/InFoods",1989,"Greece","Very High","pelagic","temperate","muscle","Sander lucioperca","Percidae","Lazos_46","Zinc",0.9,360,"Perciformes","pelagic",30,"fusiform",100,"temperate",4.04,0.190583333333333,3.1366889854299,"Mixed",1
"784","FAO/InFoods",1989,"Greece","Very High","pelagic","temperate","muscle","Sander lucioperca","Percidae","Lazos_46","Calcium",54,360,"Perciformes","pelagic",30,"fusiform",100,"temperate",4.04,0.190583333333333,3.1366889854299,"Mixed",1
"785","FAO/InFoods",1989,"Greece","Very High","pelagic","temperate","muscle","Sander lucioperca","Percidae","Lazos_46","Iron",0.7,360,"Perciformes","pelagic",30,"fusiform",100,"temperate",4.04,0.190583333333333,3.1366889854299,"Mixed",1
"786","FAO/InFoods",1989,"Greece","Very High","pelagic","temperate","muscle","Sander lucioperca","Percidae","Lazos_46","Protein",21,360,"Perciformes","pelagic",30,"fusiform",100,"temperate",4.04,0.190583333333333,3.1366889854299,"Mixed",1
"787","FAO/InFoods",1989,"Greece","Very High","pelagic","temperate","muscle","Sander lucioperca","Percidae","Lazos_46","Zinc",0.7,360,"Perciformes","pelagic",30,"fusiform",100,"temperate",4.04,0.190583333333333,3.1366889854299,"Mixed",1
"788","FAO/InFoods",1989,"Greece","Very High","pelagic","temperate","muscle","Sander lucioperca","Percidae","Lazos_46","Calcium",51,360,"Perciformes","pelagic",30,"fusiform",100,"temperate",4.04,0.190583333333333,3.1366889854299,"Mixed",1
"789","FAO/InFoods",1989,"Greece","Very High","pelagic","temperate","muscle","Sander lucioperca","Percidae","Lazos_46","Iron",0.7,360,"Perciformes","pelagic",30,"fusiform",100,"temperate",4.04,0.190583333333333,3.1366889854299,"Mixed",1
"790","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Scardinius erythrophthalmus","Cyprinidae","Lazos_46","Protein",19,2951,"Cypriniformes","benthopelagic",NA,"fusiform",61.7,"temperate",2.89,0.235,3.21646317597214,"Freshwater",0
"791","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Scardinius erythrophthalmus","Cyprinidae","Lazos_46","Zinc",0.6,2951,"Cypriniformes","benthopelagic",NA,"fusiform",61.7,"temperate",2.89,0.235,3.21646317597214,"Freshwater",0
"792","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Scardinius erythrophthalmus","Cyprinidae","Lazos_46","Calcium",61,2951,"Cypriniformes","benthopelagic",NA,"fusiform",61.7,"temperate",2.89,0.235,3.21646317597214,"Freshwater",0
"793","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Scardinius erythrophthalmus","Cyprinidae","Lazos_46","Iron",0.5,2951,"Cypriniformes","benthopelagic",NA,"fusiform",61.7,"temperate",2.89,0.235,3.21646317597214,"Freshwater",0
"794","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Scardinius erythrophthalmus","Cyprinidae","Lazos_46","Protein",19,2951,"Cypriniformes","benthopelagic",NA,"fusiform",61.7,"temperate",2.89,0.235,3.21646317597214,"Freshwater",0
"795","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Scardinius erythrophthalmus","Cyprinidae","Lazos_46","Zinc",0.6,2951,"Cypriniformes","benthopelagic",NA,"fusiform",61.7,"temperate",2.89,0.235,3.21646317597214,"Freshwater",0
"796","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Scardinius erythrophthalmus","Cyprinidae","Lazos_46","Calcium",58,2951,"Cypriniformes","benthopelagic",NA,"fusiform",61.7,"temperate",2.89,0.235,3.21646317597214,"Freshwater",0
"797","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Scardinius erythrophthalmus","Cyprinidae","Lazos_46","Iron",0.6,2951,"Cypriniformes","benthopelagic",NA,"fusiform",61.7,"temperate",2.89,0.235,3.21646317597214,"Freshwater",0
"798","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Silurus glanis","Siluridae","Lazos_46","Protein",18,289,"Siluriformes","benthopelagic",30,"elongate",500,"temperate",4.36,0.0849166666666667,6.09629106210596,"Freshwater",0
"799","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Silurus glanis","Siluridae","Lazos_46","Zinc",0.4,289,"Siluriformes","benthopelagic",30,"elongate",500,"temperate",4.36,0.0849166666666667,6.09629106210596,"Freshwater",0
"800","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Silurus glanis","Siluridae","Lazos_46","Calcium",27,289,"Siluriformes","benthopelagic",30,"elongate",500,"temperate",4.36,0.0849166666666667,6.09629106210596,"Freshwater",0
"801","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Silurus glanis","Siluridae","Lazos_46","Iron",0.6,289,"Siluriformes","benthopelagic",30,"elongate",500,"temperate",4.36,0.0849166666666667,6.09629106210596,"Freshwater",0
"802","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Silurus glanis","Siluridae","Lazos_46","Protein",18,289,"Siluriformes","benthopelagic",30,"elongate",500,"temperate",4.36,0.0849166666666667,6.09629106210596,"Freshwater",0
"803","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Silurus glanis","Siluridae","Lazos_46","Zinc",0.4,289,"Siluriformes","benthopelagic",30,"elongate",500,"temperate",4.36,0.0849166666666667,6.09629106210596,"Freshwater",0
"804","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Silurus glanis","Siluridae","Lazos_46","Calcium",24,289,"Siluriformes","benthopelagic",30,"elongate",500,"temperate",4.36,0.0849166666666667,6.09629106210596,"Freshwater",0
"805","FAO/InFoods",1989,"Greece","Very High","benthopelagic","temperate","muscle","Silurus glanis","Siluridae","Lazos_46","Iron",0.6,289,"Siluriformes","benthopelagic",30,"elongate",500,"temperate",4.36,0.0849166666666667,6.09629106210596,"Freshwater",0
"806","FAO/InFoods",1989,"Greece","Very High","demersal","temperate","muscle","Tinca tinca","Cyprinidae","Lazos_46","Protein",19,269,"Cypriniformes","demersal",NA,"fusiform",70,"temperate",2.79,0.2795,2.58696738926525,"Freshwater",0
"807","FAO/InFoods",1989,"Greece","Very High","demersal","temperate","muscle","Tinca tinca","Cyprinidae","Lazos_46","Zinc",1.1,269,"Cypriniformes","demersal",NA,"fusiform",70,"temperate",2.79,0.2795,2.58696738926525,"Freshwater",0
"808","FAO/InFoods",1989,"Greece","Very High","demersal","temperate","muscle","Tinca tinca","Cyprinidae","Lazos_46","Calcium",60,269,"Cypriniformes","demersal",NA,"fusiform",70,"temperate",2.79,0.2795,2.58696738926525,"Freshwater",0
"809","FAO/InFoods",1989,"Greece","Very High","demersal","temperate","muscle","Tinca tinca","Cyprinidae","Lazos_46","Iron",0.8,269,"Cypriniformes","demersal",NA,"fusiform",70,"temperate",2.79,0.2795,2.58696738926525,"Freshwater",0
"810","FAO/InFoods",1989,"Greece","Very High","demersal","temperate","muscle","Tinca tinca","Cyprinidae","Lazos_46","Protein",19,269,"Cypriniformes","demersal",NA,"fusiform",70,"temperate",2.79,0.2795,2.58696738926525,"Freshwater",0
"811","FAO/InFoods",1989,"Greece","Very High","demersal","temperate","muscle","Tinca tinca","Cyprinidae","Lazos_46","Zinc",1.1,269,"Cypriniformes","demersal",NA,"fusiform",70,"temperate",2.79,0.2795,2.58696738926525,"Freshwater",0
"812","FAO/InFoods",1989,"Greece","Very High","demersal","temperate","muscle","Tinca tinca","Cyprinidae","Lazos_46","Calcium",66,269,"Cypriniformes","demersal",NA,"fusiform",70,"temperate",2.79,0.2795,2.58696738926525,"Freshwater",0
"813","FAO/InFoods",1989,"Greece","Very High","demersal","temperate","muscle","Tinca tinca","Cyprinidae","Lazos_46","Iron",0.9,269,"Cypriniformes","demersal",NA,"fusiform",70,"temperate",2.79,0.2795,2.58696738926525,"Freshwater",0
"814","FAO/InFoods",2007,"Bangladesh","Medium","demersal","tropical","whole","Clarias batrachus","Clariidae","Kamal_39","Protein",14.87,3054,"Siluriformes","demersal",NA,"elongate",47,"tropical",3.42,0.71,1,"Brackish",0
"815","FAO/InFoods",2007,"Bangladesh","Medium","demersal","tropical","whole","Anabas testudineus","Anabantidae","Kamal_39","Protein",19.63,495,"Perciformes","demersal",NA,"fusiform",25,"tropical",2.98,1.4,0.941488902787622,"Mixed",0
"816","FAO/InFoods",2007,"Bangladesh","Medium","benthopelagic","tropical","whole","Channa punctata","Channidae","Kamal_39","Protein",19.13,5147,"Perciformes","benthopelagic",NA,"elongate",31,"tropical",3.84,0.909090909090909,0.950005477725303,"Freshwater",0
"817","FAO/InFoods",2007,"Bangladesh","Medium","demersal","tropical","whole","Mystus vittatus","Bagridae","Kamal_39","Protein",15.62,5137,"Siluriformes","demersal",NA,"elongate",21,"tropical",3.14,0.486922392551123,1.30164838875082,"Brackish",0
"818","FAO/InFoods",2006,"Italy","Very High","demersal","temperate","muscle","Coregonus lavaretus","Salmonidae","Orban_70","Protein",18.95,232,"Salmoniformes","demersal",NA,"fusiform",73,"temperate",3.13,0.376137083333333,3.08871203526295,"Freshwater",0
"819","FAO/InFoods",2006,"Italy","Very High","demersal","temperate","muscle","Coregonus lavaretus","Salmonidae","Orban_70","Zinc",0.541,232,"Salmoniformes","demersal",NA,"fusiform",73,"temperate",3.13,0.376137083333333,3.08871203526295,"Freshwater",0
"820","FAO/InFoods",2006,"Italy","Very High","demersal","temperate","muscle","Coregonus lavaretus","Salmonidae","Orban_70","Calcium",37.89,232,"Salmoniformes","demersal",NA,"fusiform",73,"temperate",3.13,0.376137083333333,3.08871203526295,"Freshwater",0
"821","FAO/InFoods",2006,"Italy","Very High","demersal","temperate","muscle","Coregonus lavaretus","Salmonidae","Orban_70","Iron",0.3145,232,"Salmoniformes","demersal",NA,"fusiform",73,"temperate",3.13,0.376137083333333,3.08871203526295,"Freshwater",0
"822","FAO/InFoods",2006,"Italy","Very High","demersal","temperate","muscle","Coregonus lavaretus","Salmonidae","Orban_70","Vitamin A",4.34,232,"Salmoniformes","demersal",NA,"fusiform",73,"temperate",3.13,0.376137083333333,3.08871203526295,"Freshwater",0
"823","FAO/InFoods",2006,"Italy","Very High","demersal","temperate","muscle","Coregonus lavaretus","Salmonidae","Orban_70","Protein",19.68,232,"Salmoniformes","demersal",NA,"fusiform",73,"temperate",3.13,0.376137083333333,3.08871203526295,"Freshwater",0
"824","FAO/InFoods",2006,"Italy","Very High","demersal","temperate","muscle","Coregonus lavaretus","Salmonidae","Orban_70","Zinc",0.583,232,"Salmoniformes","demersal",NA,"fusiform",73,"temperate",3.13,0.376137083333333,3.08871203526295,"Freshwater",0
"825","FAO/InFoods",2006,"Italy","Very High","demersal","temperate","muscle","Coregonus lavaretus","Salmonidae","Orban_70","Calcium",35.48,232,"Salmoniformes","demersal",NA,"fusiform",73,"temperate",3.13,0.376137083333333,3.08871203526295,"Freshwater",0
"826","FAO/InFoods",2006,"Italy","Very High","demersal","temperate","muscle","Coregonus lavaretus","Salmonidae","Orban_70","Iron",0.3862,232,"Salmoniformes","demersal",NA,"fusiform",73,"temperate",3.13,0.376137083333333,3.08871203526295,"Freshwater",0
"827","FAO/InFoods",2006,"Italy","Very High","demersal","temperate","muscle","Coregonus lavaretus","Salmonidae","Orban_70","Vitamin A",6.88,232,"Salmoniformes","demersal",NA,"fusiform",73,"temperate",3.13,0.376137083333333,3.08871203526295,"Freshwater",0
"828","FAO/InFoods",2006,"Italy","Very High","demersal","temperate","muscle","Coregonus lavaretus","Salmonidae","Orban_70","Protein",19.01,232,"Salmoniformes","demersal",NA,"fusiform",73,"temperate",3.13,0.376137083333333,3.08871203526295,"Freshwater",0
"829","FAO/InFoods",2006,"Italy","Very High","demersal","temperate","muscle","Coregonus lavaretus","Salmonidae","Orban_70","Zinc",0.7025,232,"Salmoniformes","demersal",NA,"fusiform",73,"temperate",3.13,0.376137083333333,3.08871203526295,"Freshwater",0
"830","FAO/InFoods",2006,"Italy","Very High","demersal","temperate","muscle","Coregonus lavaretus","Salmonidae","Orban_70","Calcium",27.19,232,"Salmoniformes","demersal",NA,"fusiform",73,"temperate",3.13,0.376137083333333,3.08871203526295,"Freshwater",0
"831","FAO/InFoods",2006,"Italy","Very High","demersal","temperate","muscle","Coregonus lavaretus","Salmonidae","Orban_70","Iron",0.392,232,"Salmoniformes","demersal",NA,"fusiform",73,"temperate",3.13,0.376137083333333,3.08871203526295,"Freshwater",0
"832","FAO/InFoods",2006,"Italy","Very High","demersal","temperate","muscle","Coregonus lavaretus","Salmonidae","Orban_70","Vitamin A",6.52,232,"Salmoniformes","demersal",NA,"fusiform",73,"temperate",3.13,0.376137083333333,3.08871203526295,"Freshwater",0
"833","FAO/InFoods",2010,"Laos","Medium","demersal","tropical","whole","Monopterus albus","Synbranchidae","Nurhasan_67","Protein",19.7,4663,"Synbranchiformes","demersal",NA,"elongate",100,"tropical",2.88,0.109,3.87878692018951,"Freshwater",0
"834","FAO/InFoods",2010,"Laos","Medium","demersal","tropical","whole","Monopterus albus","Synbranchidae","Nurhasan_67","Zinc",1.4,4663,"Synbranchiformes","demersal",NA,"elongate",100,"tropical",2.88,0.109,3.87878692018951,"Freshwater",0
"835","FAO/InFoods",2010,"Laos","Medium","demersal","tropical","whole","Monopterus albus","Synbranchidae","Nurhasan_67","Calcium",525,4663,"Synbranchiformes","demersal",NA,"elongate",100,"tropical",2.88,0.109,3.87878692018951,"Freshwater",0
"836","FAO/InFoods",2010,"Laos","Medium","demersal","tropical","whole","Monopterus albus","Synbranchidae","Nurhasan_67","Iron",1.1,4663,"Synbranchiformes","demersal",NA,"elongate",100,"tropical",2.88,0.109,3.87878692018951,"Freshwater",0
"837","FAO/InFoods",2010,"Laos","Medium","demersal","tropical","muscle","Clarias batrachus","Clariidae","Nurhasan_67","Protein",19,3054,"Siluriformes","demersal",NA,"elongate",47,"tropical",3.42,0.71,1,"Brackish",0
"838","FAO/InFoods",2010,"Laos","Medium","demersal","tropical","muscle","Clarias batrachus","Clariidae","Nurhasan_67","Zinc",0.9,3054,"Siluriformes","demersal",NA,"elongate",47,"tropical",3.42,0.71,1,"Brackish",0
"839","FAO/InFoods",2010,"Laos","Medium","demersal","tropical","muscle","Clarias batrachus","Clariidae","Nurhasan_67","Calcium",299,3054,"Siluriformes","demersal",NA,"elongate",47,"tropical",3.42,0.71,1,"Brackish",0
"840","FAO/InFoods",2010,"Laos","Medium","demersal","tropical","muscle","Clarias batrachus","Clariidae","Nurhasan_67","Iron",0.6,3054,"Siluriformes","demersal",NA,"elongate",47,"tropical",3.42,0.71,1,"Brackish",0
"841","FAO/InFoods",2010,"Laos","Medium","benthopelagic","tropical","muscle","Channa striata","Channidae","Nurhasan_67","Protein",18.6,343,"Perciformes","benthopelagic",10,"elongate",100,"tropical",3.36,0.357,1.844633865966,"Freshwater",0
"842","FAO/InFoods",2010,"Laos","Medium","benthopelagic","tropical","muscle","Channa striata","Channidae","Nurhasan_67","Zinc",0.7,343,"Perciformes","benthopelagic",10,"elongate",100,"tropical",3.36,0.357,1.844633865966,"Freshwater",0
"843","FAO/InFoods",2010,"Laos","Medium","benthopelagic","tropical","muscle","Channa striata","Channidae","Nurhasan_67","Calcium",71,343,"Perciformes","benthopelagic",10,"elongate",100,"tropical",3.36,0.357,1.844633865966,"Freshwater",0
"844","FAO/InFoods",2010,"Laos","Medium","benthopelagic","tropical","muscle","Channa striata","Channidae","Nurhasan_67","Iron",0.3,343,"Perciformes","benthopelagic",10,"elongate",100,"tropical",3.36,0.357,1.844633865966,"Freshwater",0
"845","FAO/InFoods",2009,"Japan","Very High","demersal","subtropical","muscle","Anguilla japonica","Anguillidae","Oku_69","Protein",19,295,"Anguilliformes","demersal",400,"elongate",150,"subtropical",3.55,0.07,6.54084860998455,"Brackish",0
"846","FAO/InFoods",2006,"USA","Very High","demersal","temperate","muscle","Perca flavescens","Percidae","Gonz<U+00E1>lez_27","Protein",17.6341,359,"Perciformes","benthopelagic",56,"fusiform",50,"temperate",3.67,0.313,2.63526743772764,"Brackish",0
"847","FAO/InFoods",2006,"USA","Very High","demersal","temperate","muscle","Perca flavescens","Percidae","Gonz<U+00E1>lez_27","Zinc",0.135388,359,"Perciformes","benthopelagic",56,"fusiform",50,"temperate",3.67,0.313,2.63526743772764,"Brackish",0
"848","FAO/InFoods",2006,"USA","Very High","demersal","temperate","muscle","Perca flavescens","Percidae","Gonz<U+00E1>lez_27","Calcium",2.992,359,"Perciformes","benthopelagic",56,"fusiform",50,"temperate",3.67,0.313,2.63526743772764,"Brackish",0
"849","FAO/InFoods",2006,"USA","Very High","demersal","temperate","muscle","Perca flavescens","Percidae","Gonz<U+00E1>lez_27","Iron",0.086955,359,"Perciformes","benthopelagic",56,"fusiform",50,"temperate",3.67,0.313,2.63526743772764,"Brackish",0
"850","FAO/InFoods",2006,"USA","Very High","demersal","temperate","muscle","Perca flavescens","Percidae","Gonz<U+00E1>lez_27","Selenium",13.838,359,"Perciformes","benthopelagic",56,"fusiform",50,"temperate",3.67,0.313,2.63526743772764,"Brackish",0
"851","FAO/InFoods",2006,"USA","Very High","demersal","temperate","muscle","Perca flavescens","Percidae","Gonz<U+00E1>lez_27","Omega-3",0.06367557196,359,"Perciformes","benthopelagic",56,"fusiform",50,"temperate",3.67,0.313,2.63526743772764,"Brackish",0
"852","FAO/InFoods",1995,"USA","Very High","demersal","temperate","muscle","Morone saxatilis","Moronidae","Karahadian_40","Protein",19.6,353,"Perciformes","demersal",NA,"fusiform",200,"temperate",4.65,0.1888,4.59352490236394,"Freshwater",0
"853","FAO/InFoods",1995,"USA","Very High","demersal","temperate","muscle","Morone saxatilis","Moronidae","Karahadian_40","Protein",18.1,353,"Perciformes","demersal",NA,"fusiform",200,"temperate",4.65,0.1888,4.59352490236394,"Freshwater",0
"854","FAO/InFoods",1995,"USA","Very High","demersal","temperate","muscle","Morone saxatilis","Moronidae","Karahadian_40","Protein",21.9,353,"Perciformes","demersal",NA,"fusiform",200,"temperate",4.65,0.1888,4.59352490236394,"Freshwater",0
"855","FAO/InFoods",2007,"Cambodia","Medium","pelagic-neritic","tropical","whole","Dermogenys pusilla","Zenarchopteridae","Roos_90","Zinc",2.5828,11298,"Beloniformes","pelagic_neritic",NA,"elongate",16.1,"tropical",3.36,0.587236941517761,1.42652644455727,"Freshwater",1
"856","FAO/InFoods",2007,"Cambodia","Medium","pelagic-neritic","tropical","whole","Dermogenys pusilla","Zenarchopteridae","Roos_90","Calcium",976.768,11298,"Beloniformes","pelagic_neritic",NA,"elongate",16.1,"tropical",3.36,0.587236941517761,1.42652644455727,"Freshwater",1
"857","FAO/InFoods",2007,"Cambodia","Medium","pelagic-neritic","tropical","whole","Dermogenys pusilla","Zenarchopteridae","Roos_90","Iron",0.84528,11298,"Beloniformes","pelagic_neritic",NA,"elongate",16.1,"tropical",3.36,0.587236941517761,1.42652644455727,"Freshwater",1
"858","FAO/InFoods",2007,"Cambodia","Medium","demersal","tropical","whole","Brachirus panoides","Soleidae","Roos_90","Zinc",1.676976,25167,"Pleuronectiformes","demersal",NA,"short_deep",20,"tropical",3.5,0.337909087777272,2.4364266969137,"Brackish",0
"859","FAO/InFoods",2007,"Cambodia","Medium","demersal","tropical","whole","Brachirus panoides","Soleidae","Roos_90","Calcium",1032.528,25167,"Pleuronectiformes","demersal",NA,"short_deep",20,"tropical",3.5,0.337909087777272,2.4364266969137,"Brackish",0
"860","FAO/InFoods",2007,"Cambodia","Medium","demersal","tropical","whole","Brachirus panoides","Soleidae","Roos_90","Iron",1.232448,25167,"Pleuronectiformes","demersal",NA,"short_deep",20,"tropical",3.5,0.337909087777272,2.4364266969137,"Brackish",0
"861","FAO/InFoods",2002,"Bangladesh","Medium","demersal","tropical","whole","Parambassis ranga","Ambassidae","Roos_89","Vitamin A",160,10130,"Perciformes","demersal",NA,"short_deep",8,"tropical",3.27,0.616666666666667,0.947271399466143,"Freshwater",0
"862","FAO/InFoods",2002,"Bangladesh","Medium","demersal","tropical","whole","Parambassis ranga","Ambassidae","Roos_89","Vitamin A",108,10130,"Perciformes","demersal",NA,"short_deep",8,"tropical",3.27,0.616666666666667,0.947271399466143,"Freshwater",0
"863","FAO/InFoods",2002,"Bangladesh","Medium","demersal","tropical","whole","Parambassis ranga","Ambassidae","Roos_89","Vitamin A",116,10130,"Perciformes","demersal",NA,"short_deep",8,"tropical",3.27,0.616666666666667,0.947271399466143,"Freshwater",0
"864","FAO/InFoods",2002,"Bangladesh","Medium","demersal","tropical","whole","Parambassis ranga","Ambassidae","Roos_89","Vitamin A",98,10130,"Perciformes","demersal",NA,"short_deep",8,"tropical",3.27,0.616666666666667,0.947271399466143,"Freshwater",0
"865","FAO/InFoods",2002,"Bangladesh","Medium","demersal","tropical","whole","Parambassis ranga","Ambassidae","Roos_89","Vitamin A",66,10130,"Perciformes","demersal",NA,"short_deep",8,"tropical",3.27,0.616666666666667,0.947271399466143,"Freshwater",0
"866","FAO/InFoods",2002,"Bangladesh","Medium","demersal","tropical","whole","Parambassis ranga","Ambassidae","Roos_89","Vitamin A",33,10130,"Perciformes","demersal",NA,"short_deep",8,"tropical",3.27,0.616666666666667,0.947271399466143,"Freshwater",0
"867","FAO/InFoods",2002,"Bangladesh","Medium","benthopelagic","tropical","whole","Chanda nama","Ambassidae","Roos_89","Vitamin A",61,10132,"Perciformes","benthopelagic",NA,"short_deep",11,"tropical",3.59,0.603555734196226,1.30735049579169,"Freshwater",0
"868","FAO/InFoods",2002,"Bangladesh","Medium","pelagic","subtropical","whole","Gudusia chapra","Clupeidae","Roos_89","Vitamin A",9,1601,"Clupeiformes","pelagic",NA,"fusiform",20,"tropical",3.12,1.29333333333333,1.19487854411039,"Freshwater",1
"869","FAO/InFoods",2002,"Bangladesh","Medium","benthopelagic","tropical","whole","Chela cachius","Cyprinidae","Roos_89","Vitamin A",90,13220,"Cypriniformes","benthopelagic",NA,"fusiform",9.6,"tropical",3.17,0.292563554606402,1.82318044592642,"Freshwater",0
"870","FAO/InFoods",2002,"Bangladesh","Medium","benthopelagic","tropical","whole","Macrognathus aculeatus","Mastacembelidae","Roos_89","Vitamin A",16,5152,"Synbranchiformes","benthopelagic",NA,"elongate",38,"tropical",3.32,0.546296186285038,1.38963221987701,"Freshwater",0
"871","FAO/InFoods",2002,"Bangladesh","Medium","benthopelagic","tropical","whole","Macrognathus aculeatus","Mastacembelidae","Roos_89","Vitamin A",18,5152,"Synbranchiformes","benthopelagic",NA,"elongate",38,"tropical",3.32,0.546296186285038,1.38963221987701,"Freshwater",0
"872","FAO/InFoods",2002,"Bangladesh","Medium","benthopelagic","tropical","whole","Macrognathus aculeatus","Mastacembelidae","Roos_89","Vitamin A",15,5152,"Synbranchiformes","benthopelagic",NA,"elongate",38,"tropical",3.32,0.546296186285038,1.38963221987701,"Freshwater",0
