,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
reef_associated,-0.474,0.42,-1.361,0.219,0.058,0.047,52.0,41.0,62.0,80.0,1.06
polar_deep,-0.408,0.507,-1.374,0.54,0.034,0.037,224.0,96.0,224.0,241.0,1.15
subtropical,0.789,0.476,-0.141,1.673,0.026,0.02,325.0,294.0,323.0,257.0,1.17
temperate,-0.511,0.481,-1.432,0.328,0.032,0.023,222.0,220.0,225.0,876.0,1.14
tropical,0.605,0.47,-0.334,1.394,0.031,0.022,232.0,232.0,227.0,1039.0,1.06
MaxDepth,0.024,0.055,-0.07,0.136,0.008,0.006,50.0,50.0,51.0,1214.0,1.07
TL,-0.115,0.118,-0.38,0.081,0.015,0.011,62.0,62.0,67.0,147.0,1.05
benthic,0.095,0.612,-1.049,1.273,0.025,0.036,585.0,142.0,596.0,946.0,1.18
pelagic,0.205,0.62,-0.938,1.409,0.025,0.02,619.0,458.0,632.0,1018.0,1.12
LMax,-0.127,0.079,-0.281,0.006,0.009,0.007,76.0,62.0,81.0,785.0,1.05
elongate,0.034,0.306,-0.548,0.595,0.042,0.03,52.0,52.0,57.0,746.0,1.06
flat,-0.083,0.487,-0.949,0.832,0.069,0.049,50.0,50.0,53.0,1325.0,1.06
fusiform,0.076,0.315,-0.529,0.574,0.064,0.046,24.0,24.0,24.0,597.0,1.11
short_deep,0.024,0.309,-0.643,0.504,0.044,0.031,49.0,49.0,53.0,755.0,1.06
K,0.098,0.156,-0.182,0.393,0.017,0.012,81.0,81.0,83.0,62.0,1.04
tm,-0.169,0.117,-0.39,0.058,0.004,0.003,711.0,711.0,700.0,1456.0,1.11
muscle,-0.211,0.552,-1.168,0.599,0.174,0.155,10.0,7.0,12.0,21.0,1.26
not specified,0.305,0.521,-0.652,1.355,0.017,0.022,905.0,288.0,878.0,1454.0,1.12
unknown,0.078,0.524,-0.831,1.019,0.106,0.076,24.0,24.0,27.0,222.0,1.11
whole,-0.066,0.556,-1.089,0.792,0.168,0.122,11.0,11.0,14.0,37.0,1.22
whole_parts,-0.284,0.539,-1.241,0.514,0.165,0.147,11.0,7.0,13.0,49.0,1.24
dry,0.427,0.618,-0.663,1.451,0.16,0.141,15.0,10.0,15.0,87.0,1.19
unknown,0.08,0.613,-1.075,1.058,0.131,0.094,22.0,22.0,21.0,216.0,1.13
wet,0.108,0.593,-0.933,1.054,0.156,0.113,14.0,14.0,15.0,127.0,1.2
Sigma_class,0.56,0.412,0.0,1.275,0.07,0.05,35.0,35.0,45.0,173.0,1.07
Actinopterygii,0.293,0.819,-1.224,1.906,0.1,0.071,67.0,67.0,66.0,810.0,1.05
Elasmobranchii,0.117,0.919,-1.678,1.813,0.057,0.065,257.0,99.0,286.0,392.0,1.12
Sigma_order,0.198,0.162,0.001,0.462,0.036,0.026,21.0,21.0,15.0,77.0,1.21
Perciformes,0.203,0.827,-1.338,1.864,0.085,0.061,94.0,94.0,90.0,764.0,1.04
Clupeiformes,0.282,0.831,-1.28,1.858,0.103,0.073,65.0,65.0,68.0,833.0,1.05
Scorpaeniformes,0.296,0.841,-1.334,1.875,0.098,0.07,73.0,73.0,73.0,761.0,1.05
Mugiliformes,0.349,0.838,-1.188,1.924,0.121,0.086,48.0,48.0,49.0,861.0,1.06
Beloniformes,0.261,0.849,-1.414,1.821,0.088,0.062,94.0,94.0,90.0,883.0,1.04
Pleuronectiformes,0.14,0.861,-1.494,1.844,0.062,0.05,195.0,149.0,170.0,793.0,1.03
Gadiformes,0.26,0.844,-1.25,1.947,0.092,0.065,84.0,84.0,86.0,513.0,1.05
Salmoniformes,0.348,0.839,-1.131,2.019,0.111,0.079,57.0,57.0,57.0,833.0,1.06
Osmeriformes,0.353,0.852,-1.173,1.989,0.111,0.079,59.0,59.0,65.0,854.0,1.06
Carcharhiniformes,0.075,0.965,-1.92,1.794,0.067,0.077,205.0,79.0,250.0,117.0,1.14
Cypriniformes,0.471,0.837,-1.073,2.044,0.136,0.097,38.0,38.0,41.0,847.0,1.08
Myctophiformes,0.361,0.858,-1.205,2.033,0.12,0.085,51.0,51.0,54.0,850.0,1.06
Aulopiformes,0.122,0.88,-1.689,1.717,0.048,0.053,336.0,137.0,246.0,829.0,1.04
Tetraodontiformes,0.323,0.846,-1.189,2.08,0.096,0.068,78.0,78.0,78.0,552.0,1.05
Beryciformes,0.252,0.859,-1.388,1.87,0.094,0.067,83.0,83.0,77.0,858.0,1.05
Synbranchiformes,0.398,0.847,-1.139,2.03,0.132,0.094,41.0,41.0,45.0,881.0,1.07
Osteoglossiformes,0.345,0.845,-1.298,1.916,0.11,0.078,59.0,59.0,61.0,857.0,1.06
Siluriformes,0.321,0.834,-1.252,1.921,0.107,0.076,61.0,61.0,62.0,807.0,1.06
Esociformes,0.199,0.859,-1.483,1.854,0.073,0.052,139.0,138.0,115.0,894.0,1.03
Characiformes,0.393,0.866,-1.266,1.968,0.128,0.091,46.0,46.0,47.0,827.0,1.07
Sigma_family,0.197,0.102,0.0,0.351,0.011,0.008,81.0,81.0,84.0,411.0,1.05
Trichiuridae,0.187,0.836,-1.461,1.81,0.092,0.065,83.0,83.0,84.0,708.0,1.05
Stromateidae,0.124,0.845,-1.406,1.821,0.082,0.058,107.0,107.0,112.0,772.0,1.04
Engraulidae,0.255,0.863,-1.241,1.944,0.147,0.105,35.0,35.0,37.0,819.0,1.08
Sciaenidae,0.15,0.845,-1.455,1.772,0.11,0.078,59.0,59.0,61.0,776.0,1.05
Scombridae,0.36,0.864,-1.26,2.068,0.103,0.073,70.0,70.0,68.0,809.0,1.05
Platycephalidae,0.324,0.872,-1.147,2.056,0.125,0.089,49.0,49.0,51.0,810.0,1.06
Mugilidae,0.384,0.868,-1.223,1.952,0.166,0.119,27.0,27.0,27.0,916.0,1.1
Polynemidae,0.149,0.86,-1.54,1.706,0.111,0.079,60.0,60.0,61.0,754.0,1.05
Sillaginidae,0.198,0.873,-1.424,1.772,0.14,0.1,39.0,39.0,43.0,803.0,1.07
Gobiidae,0.163,0.861,-1.412,1.833,0.12,0.085,52.0,52.0,51.0,709.0,1.06
Hemiramphidae,0.219,0.899,-1.532,1.796,0.144,0.103,39.0,39.0,38.0,932.0,1.08
Clupeidae,0.326,0.85,-1.293,1.846,0.123,0.087,48.0,48.0,51.0,792.0,1.06
Belonidae,0.197,0.894,-1.511,1.766,0.139,0.099,41.0,41.0,43.0,805.0,1.07
Eleotridae,0.154,0.853,-1.412,1.844,0.095,0.067,81.0,81.0,86.0,743.0,1.04
Latidae,0.252,0.865,-1.482,1.86,0.104,0.074,70.0,70.0,68.0,713.0,1.05
Carangidae,0.422,0.87,-1.205,2.103,0.082,0.065,111.0,89.0,118.0,514.0,1.04
Moronidae,0.191,0.848,-1.473,1.767,0.093,0.066,84.0,84.0,89.0,787.0,1.04
Sparidae,0.258,0.816,-1.367,1.828,0.034,0.064,589.0,83.0,562.0,749.0,1.07
Scophthalmidae,0.126,0.864,-1.681,1.712,0.038,0.055,513.0,125.0,494.0,842.0,1.08
Gadidae,0.205,0.87,-1.402,1.868,0.106,0.075,67.0,67.0,66.0,796.0,1.05
Pleuronectidae,0.084,0.866,-1.571,1.769,0.042,0.051,426.0,143.0,327.0,818.0,1.04
Merlucciidae,0.201,0.874,-1.519,1.784,0.126,0.09,48.0,48.0,49.0,812.0,1.07
Bramidae,0.099,0.89,-1.458,1.82,0.154,0.11,33.0,33.0,35.0,776.0,1.08
Hexagrammidae,0.267,0.88,-1.192,2.047,0.149,0.106,35.0,35.0,36.0,514.0,1.08
Cyclopteridae,0.283,0.867,-1.363,1.842,0.116,0.082,56.0,56.0,57.0,815.0,1.06
Sebastidae,0.244,0.837,-1.185,2.094,0.064,0.061,172.0,95.0,151.0,766.0,1.04
Anarhichadidae,0.165,0.847,-1.338,1.934,0.098,0.07,74.0,74.0,78.0,791.0,1.05
Salmonidae,0.423,0.846,-1.191,2.004,0.106,0.076,63.0,63.0,64.0,788.0,1.05
Cottidae,0.239,0.869,-1.24,2.001,0.131,0.093,44.0,44.0,44.0,778.0,1.07
Osmeridae,0.392,0.888,-1.198,2.027,0.138,0.098,41.0,41.0,46.0,885.0,1.07
Gempylidae,0.212,0.861,-1.32,1.974,0.12,0.085,52.0,52.0,55.0,536.0,1.06
Pomatomidae,0.245,0.845,-1.394,1.885,0.086,0.061,96.0,96.0,93.0,827.0,1.04
Mullidae,0.061,0.883,-1.68,1.625,0.136,0.097,42.0,42.0,43.0,811.0,1.07
Triakidae,0.099,0.949,-1.64,1.917,0.051,0.053,349.0,162.0,357.0,552.0,1.11
Serranidae,0.159,0.846,-1.553,1.728,0.067,0.054,157.0,125.0,133.0,761.0,1.03
Leiognathidae,0.229,0.877,-1.442,1.835,0.148,0.105,35.0,35.0,36.0,820.0,1.08
Nemipteridae,0.222,0.848,-1.482,1.767,0.075,0.053,127.0,127.0,110.0,796.0,1.04
Cyprinidae,0.61,0.827,-1.052,2.064,0.116,0.082,51.0,51.0,55.0,831.0,1.06
Haemulidae,0.25,0.82,-1.264,1.945,0.033,0.059,627.0,98.0,599.0,868.0,1.07
Lethrinidae,0.076,0.877,-1.576,1.725,0.136,0.097,41.0,41.0,43.0,741.0,1.07
Lutjanidae,0.099,0.872,-1.391,1.876,0.162,0.116,29.0,29.0,31.0,793.0,1.09
Sphyraenidae,0.086,0.862,-1.482,1.772,0.136,0.097,40.0,40.0,42.0,833.0,1.07
Dussumieriidae,0.252,0.822,-1.358,1.821,0.038,0.055,473.0,113.0,469.0,773.0,1.04
Myctophidae,0.411,0.876,-1.299,2.008,0.091,0.069,92.0,82.0,96.0,824.0,1.05
Bregmacerotidae,0.325,0.832,-1.219,2.034,0.033,0.064,627.0,86.0,603.0,538.0,1.07
Synodontidae,-0.024,0.911,-1.791,1.595,0.098,0.069,87.0,87.0,81.0,874.0,1.04
Gerreidae,0.156,0.842,-1.579,1.675,0.097,0.069,75.0,75.0,77.0,801.0,1.04
Acanthuridae,0.15,0.839,-1.504,1.764,0.055,0.05,234.0,141.0,188.0,798.0,1.03
Scaridae,0.114,0.884,-1.481,1.787,0.155,0.111,33.0,33.0,34.0,816.0,1.09
Monacanthidae,0.399,0.84,-1.071,2.279,0.033,0.06,639.0,98.0,601.0,799.0,1.09
Labridae,0.23,0.855,-1.493,1.768,0.102,0.072,71.0,71.0,68.0,813.0,1.05
Holocentridae,0.223,0.877,-1.321,2.0,0.106,0.075,69.0,69.0,67.0,828.0,1.05
Siganidae,0.215,0.836,-1.408,1.871,0.036,0.06,534.0,96.0,534.0,743.0,1.05
Channidae,0.238,0.824,-1.515,1.823,0.032,0.059,651.0,99.0,624.0,791.0,1.09
Mastacembelidae,0.53,0.841,-1.041,2.185,0.073,0.081,131.0,55.0,133.0,902.0,1.04
Osphronemidae,0.255,0.842,-1.337,1.919,0.049,0.062,292.0,92.0,270.0,809.0,1.04
Ambassidae,0.225,0.879,-1.284,1.995,0.144,0.103,37.0,37.0,42.0,475.0,1.07
Notopteridae,0.371,0.867,-1.178,2.071,0.129,0.092,45.0,45.0,48.0,858.0,1.07
Bagridae,0.417,0.867,-1.183,2.087,0.135,0.096,41.0,41.0,43.0,764.0,1.07
Cobitidae,0.566,0.822,-1.034,2.151,0.041,0.066,393.0,79.0,345.0,558.0,1.03
Ailiidae,0.33,0.847,-1.358,1.893,0.071,0.057,143.0,112.0,135.0,804.0,1.04
Anabantidae,0.238,0.827,-1.336,1.86,0.037,0.05,490.0,135.0,429.0,884.0,1.05
Clariidae,0.3,0.88,-1.184,2.065,0.14,0.1,39.0,39.0,39.0,615.0,1.07
Nandidae,0.224,0.827,-1.373,1.873,0.036,0.061,532.0,92.0,490.0,781.0,1.05
Siluridae,0.374,0.841,-1.33,1.908,0.062,0.056,186.0,115.0,216.0,790.0,1.03
Botiidae,0.464,0.883,-1.119,2.137,0.168,0.12,28.0,28.0,29.0,853.0,1.1
Heteropneustidae,0.324,0.873,-1.309,1.964,0.153,0.109,33.0,33.0,34.0,814.0,1.08
Schilbeidae,0.263,0.855,-1.369,1.889,0.118,0.084,52.0,52.0,55.0,790.0,1.06
Pangasiidae,0.252,0.844,-1.413,1.812,0.076,0.054,122.0,122.0,122.0,782.0,1.04
Cichlidae,0.313,0.879,-1.328,1.955,0.131,0.093,45.0,45.0,49.0,810.0,1.07
Mormyridae,0.343,0.85,-1.114,2.076,0.092,0.065,85.0,85.0,89.0,929.0,1.05
Esocidae,0.106,0.881,-1.529,1.793,0.098,0.069,81.0,81.0,76.0,877.0,1.04
Percidae,0.134,0.841,-1.507,1.775,0.058,0.051,214.0,135.0,178.0,757.0,1.03
Lotidae,0.228,0.885,-1.221,2.06,0.139,0.099,41.0,41.0,43.0,563.0,1.07
Synbranchidae,0.428,0.845,-1.172,2.065,0.098,0.07,74.0,73.0,79.0,896.0,1.04
Zenarchopteridae,0.3,0.849,-1.473,1.825,0.037,0.064,533.0,89.0,497.0,934.0,1.06
Soleidae,0.162,0.879,-1.536,1.832,0.07,0.049,160.0,160.0,160.0,813.0,1.03
Prochilodontidae,0.427,0.905,-1.316,2.123,0.154,0.11,34.0,34.0,35.0,505.0,1.08
Pimelodidae,0.366,0.857,-1.105,2.117,0.12,0.085,51.0,51.0,55.0,822.0,1.06
Helostomatidae,0.202,0.861,-1.551,1.76,0.112,0.08,59.0,59.0,59.0,776.0,1.05
Sigma_genus,0.657,0.057,0.548,0.763,0.004,0.003,232.0,227.0,227.0,770.0,1.21
Aphanopus,-0.013,0.882,-1.778,1.576,0.043,0.068,421.0,84.0,406.0,406.0,1.1
Pampus,-0.721,0.892,-2.404,0.984,0.091,0.064,96.0,96.0,98.0,778.0,1.04
Stolephorus,0.322,0.906,-1.376,1.944,0.146,0.104,38.0,38.0,44.0,895.0,1.07
Johnius,0.305,0.983,-1.362,2.162,0.186,0.133,28.0,28.0,32.0,1231.0,1.09
Scomberomorus,-0.176,0.923,-1.888,1.644,0.059,0.042,243.0,243.0,265.0,983.0,1.02
Platycephalus,0.66,0.988,-1.072,2.506,0.166,0.119,35.0,35.0,35.0,736.0,1.08
Chelon,-0.206,0.828,-1.856,1.38,0.052,0.037,253.0,253.0,242.0,875.0,1.03
Eleutheronema,-0.121,1.092,-1.913,1.72,0.289,0.209,14.0,14.0,15.0,111.0,1.19
Sillaginopsis,0.472,1.029,-1.152,2.373,0.255,0.184,16.0,16.0,18.0,451.0,1.15
Glossogobius,0.671,0.86,-0.981,2.266,0.091,0.069,89.0,79.0,89.0,762.0,1.04
Hyporhamphus,0.264,0.887,-1.562,1.958,0.069,0.062,164.0,103.0,156.0,886.0,1.03
Corica,-0.15,0.915,-1.846,1.523,0.13,0.092,50.0,50.0,57.0,728.0,1.06
Xenentodon,-0.178,0.912,-1.634,1.716,0.124,0.088,54.0,54.0,60.0,837.0,1.05
Eleotris,-0.087,0.913,-1.692,1.581,0.169,0.121,29.0,29.0,32.0,842.0,1.09
Tenualosa,0.468,0.88,-1.134,2.179,0.127,0.09,48.0,48.0,51.0,840.0,1.06
Coilia,0.518,0.928,-1.432,2.079,0.108,0.077,73.0,73.0,78.0,926.0,1.04
Setipinna,0.509,0.888,-1.16,2.235,0.047,0.066,358.0,92.0,376.0,704.0,1.06
Protonibea,-0.313,0.948,-2.078,1.473,0.124,0.088,59.0,59.0,60.0,1004.0,1.05
Lates,0.744,0.989,-0.736,2.713,0.216,0.155,21.0,21.0,22.0,1180.0,1.13
Leptomelanosoma,-0.293,1.01,-1.966,1.611,0.18,0.128,32.0,32.0,34.0,807.0,1.09
Parastromateus,0.404,0.974,-1.311,2.291,0.153,0.109,41.0,41.0,44.0,557.0,1.07
Euthynnus,0.588,1.046,-1.041,2.663,0.243,0.175,18.0,18.0,20.0,827.0,1.14
Dicentrarchus,-0.133,0.937,-1.73,1.748,0.137,0.097,47.0,47.0,46.0,1224.0,1.07
Clupeonella,-0.321,0.977,-2.225,1.56,0.034,0.042,849.0,275.0,882.0,710.0,1.07
Pagellus,-0.246,0.858,-1.81,1.469,0.031,0.026,743.0,560.0,708.0,804.0,1.1
Scophthalmus,-0.459,0.966,-2.344,1.424,0.039,0.03,605.0,532.0,575.0,646.0,1.07
Sarda,0.805,0.891,-0.706,2.751,0.041,0.057,473.0,125.0,419.0,1016.0,1.03
Trachurus,1.194,0.875,-0.502,2.896,0.04,0.037,480.0,279.0,455.0,835.0,1.08
Gadus,-0.438,0.864,-2.004,1.264,0.074,0.053,135.0,135.0,122.0,819.0,1.04
Microstomus,-0.061,0.884,-1.78,1.624,0.043,0.047,417.0,179.0,378.0,877.0,1.03
Merluccius,0.003,0.901,-1.698,1.756,0.038,0.065,561.0,98.0,551.0,919.0,1.1
Brama,-0.592,0.997,-2.417,1.495,0.039,0.028,658.0,658.0,523.0,975.0,1.05
Pleurogrammus,0.299,1.039,-1.423,2.158,0.266,0.192,15.0,15.0,17.0,102.0,1.17
Alosa,0.469,0.899,-1.303,2.187,0.035,0.029,672.0,493.0,621.0,940.0,1.11
Pagrus,0.51,0.888,-1.298,2.218,0.03,0.055,880.0,129.0,864.0,946.0,1.1
Pleuronectes,-0.036,0.922,-1.619,1.809,0.086,0.061,116.0,116.0,116.0,1041.0,1.04
Reinhardtius,-0.613,0.928,-2.33,1.198,0.074,0.053,157.0,157.0,173.0,866.0,1.04
Melanogrammus,-0.278,0.933,-1.944,1.587,0.042,0.03,491.0,491.0,449.0,1181.0,1.03
Cyclopterus,0.36,0.959,-1.314,2.235,0.151,0.108,40.0,40.0,41.0,763.0,1.07
Pollachius,0.11,0.95,-1.7,1.96,0.039,0.035,601.0,372.0,551.0,905.0,1.05
Sebastes,-0.258,0.908,-1.713,1.639,0.117,0.083,61.0,61.0,64.0,592.0,1.05
Anarhichas,-0.137,0.91,-1.88,1.714,0.038,0.027,582.0,582.0,547.0,1205.0,1.06
Sardinella,0.34,0.855,-1.276,2.068,0.08,0.061,115.0,98.0,111.0,777.0,1.04
Salvelinus,0.482,0.833,-1.178,2.089,0.068,0.061,151.0,93.0,133.0,893.0,1.03
Coregonus,0.115,0.83,-1.496,1.679,0.071,0.05,136.0,136.0,130.0,814.0,1.04
Scomber,0.62,0.912,-1.224,2.285,0.035,0.047,687.0,186.0,646.0,1074.0,1.05
Hippoglossus,0.119,0.943,-1.722,1.971,0.036,0.065,701.0,106.0,658.0,918.0,1.12
Myoxocephalus,0.157,0.942,-1.468,1.996,0.126,0.09,56.0,56.0,60.0,800.0,1.06
Stenodus,0.535,0.898,-1.129,2.31,0.061,0.064,214.0,100.0,202.0,663.0,1.03
Thaleichthys,0.832,0.994,-0.944,2.67,0.154,0.109,42.0,42.0,46.0,931.0,1.07
Rexea,0.362,0.927,-1.516,2.077,0.059,0.074,245.0,79.0,308.0,805.0,1.03
Argyrosomus,-0.241,0.947,-2.177,1.484,0.056,0.039,289.0,289.0,414.0,866.0,1.04
Pomatomus,0.535,0.943,-1.102,2.484,0.116,0.082,67.0,67.0,60.0,940.0,1.06
Thunnus,1.088,0.975,-0.5,3.087,0.178,0.127,30.0,30.0,31.0,1089.0,1.09
Engraulis,-0.16,0.91,-1.82,1.613,0.048,0.034,366.0,366.0,381.0,815.0,1.03
Sprattus,-0.017,0.947,-1.829,1.683,0.115,0.081,68.0,68.0,76.0,764.0,1.06
Merlangius,0.022,0.944,-1.822,1.805,0.045,0.048,431.0,193.0,380.0,805.0,1.04
Mullus,-0.503,0.97,-2.412,1.325,0.04,0.054,576.0,164.0,560.0,897.0,1.14
Belone,0.275,0.908,-1.553,1.98,0.037,0.066,600.0,94.0,578.0,1067.0,1.05
Spicara,-0.463,1.017,-2.474,1.373,0.038,0.058,705.0,153.0,701.0,1174.0,1.11
Boops,1.572,0.928,-0.298,3.275,0.034,0.024,726.0,726.0,683.0,1318.0,1.12
Trisopterus,0.955,1.081,-1.031,3.05,0.082,0.092,172.0,70.0,172.0,905.0,1.03
Micromesistius,0.63,0.929,-1.175,2.408,0.037,0.049,625.0,179.0,584.0,1082.0,1.09
Sardina,0.566,0.88,-1.121,2.285,0.072,0.051,150.0,150.0,134.0,835.0,1.04
Aldrichetta,0.185,0.935,-1.497,1.996,0.125,0.089,56.0,56.0,59.0,1291.0,1.06
Sillaginodes,-0.062,0.929,-1.743,1.894,0.039,0.064,574.0,105.0,555.0,892.0,1.11
Mustelus,-0.124,0.934,-1.955,1.625,0.039,0.06,588.0,124.0,570.0,534.0,1.09
Sardinops,0.554,0.978,-1.088,2.521,0.154,0.11,40.0,40.0,43.0,844.0,1.07
Spratelloides,0.67,0.929,-1.233,2.263,0.053,0.055,310.0,145.0,290.0,1201.0,1.13
Epinephelus,0.042,0.905,-1.643,1.835,0.129,0.092,49.0,49.0,47.0,836.0,1.06
Katsuwonus,0.532,0.988,-1.083,2.538,0.174,0.124,32.0,32.0,32.0,1061.0,1.09
Eubleekeria,0.409,0.904,-1.124,2.393,0.04,0.065,501.0,98.0,485.0,961.0,1.05
Nemipterus,0.132,1.033,-1.623,2.235,0.141,0.1,54.0,54.0,59.0,1029.0,1.06
Rastrelliger,0.667,1.011,-0.959,2.414,0.228,0.164,20.0,20.0,21.0,1012.0,1.13
Trichiurus,0.377,1.18,-1.638,2.229,0.355,0.258,11.0,11.0,12.0,61.0,1.24
Cyprinus,-0.234,0.839,-1.846,1.422,0.066,0.047,163.0,163.0,146.0,787.0,1.03
Neolissochilus,0.962,0.906,-0.768,2.641,0.151,0.107,36.0,36.0,36.0,880.0,1.08
Oncorhynchus,0.157,0.884,-1.592,1.832,0.04,0.057,499.0,120.0,422.0,812.0,1.06
Schizothorax,1.98,1.076,-0.153,3.995,0.044,0.034,612.0,502.0,583.0,900.0,1.1
Tor,0.432,0.899,-1.218,2.141,0.115,0.082,61.0,61.0,64.0,784.0,1.05
Mugil,1.686,1.093,-0.201,3.47,0.315,0.228,12.0,12.0,14.0,78.0,1.21
Amblygaster,0.832,0.917,-1.052,2.503,0.04,0.072,517.0,82.0,518.0,812.0,1.05
Auxis,0.598,0.994,-1.336,2.426,0.069,0.074,210.0,91.0,251.0,468.0,1.03
Decapterus,1.395,0.922,-0.433,3.096,0.079,0.077,137.0,72.0,146.0,849.0,1.03
Encrasicholina,0.25,1.035,-1.338,2.317,0.219,0.157,22.0,22.0,23.0,210.0,1.12
Equulites,0.109,1.186,-2.134,1.898,0.381,0.278,10.0,10.0,11.0,24.0,1.27
Karalla,0.831,1.24,-1.513,2.598,0.385,0.28,10.0,10.0,12.0,22.0,1.25
Photopectoralis,0.006,0.952,-1.557,1.826,0.17,0.121,31.0,31.0,35.0,584.0,1.08
Sillago,0.302,0.968,-1.227,2.385,0.113,0.08,73.0,73.0,74.0,149.0,1.05
Carangoides,0.906,0.905,-0.896,2.617,0.038,0.073,575.0,78.0,373.0,865.0,1.06
Diagramma,0.168,0.915,-1.607,1.896,0.037,0.06,616.0,117.0,590.0,1261.0,1.04
Lethrinus,0.585,0.835,-0.994,2.289,0.069,0.061,148.0,93.0,140.0,846.0,1.03
Lutjanus,-0.4,0.873,-1.85,1.473,0.117,0.083,55.0,55.0,60.0,816.0,1.06
Selar,0.578,0.967,-1.208,2.442,0.049,0.061,385.0,128.0,373.0,260.0,1.12
Sphyraena,-0.507,1.022,-1.94,1.618,0.23,0.165,20.0,20.0,21.0,154.0,1.13
Dussumieria,-0.357,0.87,-2.013,1.339,0.086,0.061,102.0,102.0,104.0,828.0,1.04
Megalaspis,0.955,0.971,-0.725,2.939,0.098,0.081,97.0,72.0,96.0,1105.0,1.04
Benthosema,0.615,1.044,-0.983,2.617,0.232,0.166,20.0,20.0,21.0,942.0,1.13
Bregmaceros,0.646,0.937,-1.229,2.365,0.045,0.054,426.0,151.0,405.0,443.0,1.11
Harpadon,-1.201,1.018,-2.885,0.788,0.146,0.104,49.0,49.0,48.0,341.0,1.07
Pentaprion,-0.364,1.019,-2.154,1.545,0.19,0.136,29.0,29.0,29.0,780.0,1.1
Caranx,-0.362,0.903,-2.033,1.384,0.118,0.084,59.0,59.0,61.0,793.0,1.05
Aethaloperca,-0.342,0.916,-1.926,1.549,0.122,0.087,56.0,56.0,55.0,747.0,1.06
Aprion,0.287,0.888,-1.584,1.847,0.036,0.06,594.0,109.0,592.0,887.0,1.06
Cephalopholis,0.157,0.891,-1.542,1.818,0.108,0.077,68.0,68.0,70.0,902.0,1.05
Ctenochaetus,-0.881,0.886,-2.666,0.732,0.043,0.03,433.0,433.0,431.0,525.0,1.06
Monotaxis,-1.131,0.875,-2.775,0.623,0.073,0.051,145.0,145.0,144.0,801.0,1.03
Parupeneus,-0.503,0.902,-2.33,1.184,0.068,0.048,178.0,178.0,178.0,931.0,1.03
Acanthurus,0.254,0.915,-1.563,1.956,0.042,0.063,480.0,107.0,445.0,802.0,1.05
Calotomus,-0.028,0.922,-1.69,1.799,0.11,0.078,70.0,70.0,78.0,940.0,1.04
Cantherhines,0.59,0.905,-1.183,2.309,0.033,0.041,732.0,246.0,692.0,1137.0,1.04
Cheilinus,0.387,0.9,-1.513,2.002,0.054,0.063,274.0,102.0,244.0,890.0,1.04
Chlorurus,-0.013,0.982,-1.611,1.93,0.139,0.099,50.0,50.0,57.0,985.0,1.05
Epibulus,0.327,0.914,-1.402,2.145,0.041,0.052,497.0,153.0,483.0,849.0,1.15
Oxycheilinus,0.348,0.938,-1.308,2.189,0.147,0.105,41.0,41.0,43.0,868.0,1.07
Sargocentron,-0.175,1.002,-1.866,1.717,0.189,0.135,28.0,28.0,29.0,964.0,1.1
Scarus,0.157,0.91,-1.423,1.764,0.196,0.14,22.0,22.0,23.0,822.0,1.13
Siganus,0.173,0.883,-1.653,1.812,0.039,0.03,510.0,423.0,474.0,911.0,1.08
Zebrasoma,0.267,0.911,-1.442,2.066,0.058,0.076,245.0,73.0,203.0,1137.0,1.04
Channa,0.093,0.862,-1.487,1.776,0.098,0.07,77.0,77.0,81.0,864.0,1.04
Mastacembelus,0.903,0.904,-0.79,2.635,0.12,0.087,57.0,55.0,60.0,872.0,1.06
Trichogaster,0.906,0.922,-0.89,2.599,0.033,0.03,787.0,474.0,758.0,1250.0,1.11
Parambassis,0.354,0.862,-1.236,1.97,0.105,0.075,67.0,67.0,78.0,822.0,1.05
Gudusia,1.395,0.934,-0.299,3.113,0.153,0.109,37.0,37.0,40.0,688.0,1.08
Chela,-0.047,0.922,-1.61,1.661,0.189,0.135,24.0,24.0,26.0,871.0,1.11
Esomus,2.138,0.838,0.469,3.686,0.034,0.028,601.0,446.0,593.0,877.0,1.06
Osteobrama,0.398,0.902,-1.173,2.12,0.159,0.114,32.0,32.0,35.0,877.0,1.08
Notopterus,0.469,0.943,-1.213,2.238,0.178,0.127,28.0,28.0,30.0,784.0,1.09
Mystus,0.805,0.88,-0.82,2.401,0.137,0.098,41.0,41.0,44.0,704.0,1.07
Macrognathus,0.894,0.861,-0.706,2.646,0.056,0.061,240.0,99.0,283.0,158.0,1.05
Lepidocephalichthys,0.825,0.869,-0.683,2.608,0.094,0.078,85.0,62.0,85.0,944.0,1.04
Puntius,0.805,0.876,-0.755,2.439,0.158,0.113,31.0,31.0,33.0,883.0,1.09
Ailia,0.155,0.883,-1.545,1.819,0.039,0.055,501.0,131.0,496.0,747.0,1.04
Anabas,0.036,0.893,-1.45,1.78,0.163,0.116,30.0,30.0,32.0,806.0,1.09
Clarias,0.358,0.884,-1.208,2.107,0.123,0.088,51.0,51.0,54.0,818.0,1.06
Nandus,0.121,0.943,-1.416,1.892,0.179,0.128,28.0,28.0,28.0,940.0,1.09
Ompok,-0.184,0.922,-1.72,1.603,0.165,0.118,31.0,31.0,33.0,858.0,1.09
Amblypharyngodon,1.434,0.858,-0.151,3.077,0.108,0.08,63.0,58.0,68.0,824.0,1.05
