,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
ExMu[99],62.041,16.752,32.701,92.248,0.279,0.197,3602.0,3602.0,3469.0,3410.0,1.0
ExMu[100],46.616,40.185,3.2,106.906,0.673,0.489,3567.0,3378.0,3644.0,2170.0,1.0
ExMu[101],78.146,29.397,28.134,129.147,0.849,0.601,1198.0,1198.0,1234.0,1866.0,1.01
ExMu[102],81.559,32.285,29.007,137.164,2.391,2.154,182.0,113.0,362.0,132.0,1.01
ExMu[103],43.923,23.106,10.375,83.931,0.412,0.326,3139.0,2505.0,4519.0,2388.0,1.01
ExMu[104],20.601,9.458,6.453,38.656,0.919,0.719,106.0,87.0,245.0,53.0,1.01
ExMu[105],81.17,63.201,9.0,186.471,1.142,0.843,3065.0,2812.0,4213.0,2397.0,1.0
ExMu[106],53.484,57.543,5.01,130.673,1.169,0.827,2421.0,2421.0,663.0,506.0,1.01
ExMu[107],18.749,7.831,6.779,32.218,0.133,0.097,3482.0,3267.0,3725.0,3252.0,1.0
ExMu[108],84.712,25.671,41.329,133.51,0.414,0.293,3836.0,3836.0,3696.0,3403.0,1.0
ExMu[109],34.865,12.204,15.199,57.121,0.217,0.153,3162.0,3162.0,3208.0,3767.0,1.0
ExMu[110],58.151,35.028,11.062,123.356,0.769,0.544,2073.0,2073.0,1269.0,1763.0,1.0
ExMu[111],21.918,9.968,7.806,39.05,0.192,0.146,2683.0,2345.0,2930.0,2859.0,1.0
ExMu[112],19.973,7.352,8.725,34.426,0.109,0.083,4522.0,3879.0,4947.0,3392.0,1.0
ExMu[113],19.973,7.352,8.725,34.426,0.109,0.083,4522.0,3879.0,4947.0,3392.0,1.0
ExMu[114],19.603,18.153,2.259,45.949,0.383,0.271,2245.0,2245.0,2388.0,2254.0,1.0
ExMu[115],34.329,10.788,16.36,53.397,0.189,0.135,3275.0,3188.0,3204.0,2969.0,1.0
ExMu[116],36.358,28.886,4.625,81.034,0.481,0.34,3601.0,3601.0,3965.0,2802.0,1.0
ExMu[117],7.323,4.181,2.071,14.502,0.081,0.057,2645.0,2645.0,2647.0,2565.0,1.0
ExMu[118],338.186,115.809,148.242,554.104,2.09,1.493,3071.0,3011.0,3050.0,3024.0,1.0
ExMu[119],81.559,32.285,29.007,137.164,2.391,2.154,182.0,113.0,362.0,132.0,1.01
ExMu[120],81.559,32.285,29.007,137.164,2.391,2.154,182.0,113.0,362.0,132.0,1.01
ExMu[121],21.189,11.465,3.742,41.69,0.33,0.233,1208.0,1208.0,1450.0,1812.0,1.01
ExMu[122],62.041,16.752,32.701,92.248,0.279,0.197,3602.0,3602.0,3469.0,3410.0,1.0
ExMu[123],33.973,14.42,10.89,59.766,0.216,0.165,4454.0,3799.0,4923.0,3249.0,1.0
ExMu[124],21.168,10.069,6.615,38.709,0.179,0.129,3173.0,3035.0,3508.0,2757.0,1.0
ExMu[125],17.978,13.628,1.954,41.415,0.276,0.195,2445.0,2445.0,1950.0,1900.0,1.0
ExMu[126],4.87,1.82,2.211,8.384,0.033,0.023,3117.0,3095.0,3109.0,3056.0,1.0
ExMu[127],173.069,130.957,14.507,389.971,3.708,2.622,1248.0,1248.0,1115.0,2090.0,1.0
ExMu[128],18.749,7.831,6.779,32.218,0.133,0.097,3482.0,3267.0,3725.0,3252.0,1.0
ExMu[129],9.105,8.113,0.667,22.882,0.161,0.121,2528.0,2250.0,2598.0,2928.0,1.0
ExMu[130],20.601,9.458,6.453,38.656,0.919,0.719,106.0,87.0,245.0,53.0,1.01
ExMu[131],11.563,10.834,0.725,29.68,0.229,0.162,2231.0,2231.0,1339.0,2210.0,1.0
ExMu[132],28.647,22.058,3.525,64.224,0.374,0.264,3486.0,3486.0,1396.0,2032.0,1.0
ExMu[133],68.903,57.04,5.347,159.041,1.212,0.857,2214.0,2214.0,1288.0,2030.0,1.0
ExMu[134],5.022,2.791,1.428,9.727,0.057,0.04,2439.0,2439.0,2072.0,2455.0,1.0
ExMu[135],14.536,6.857,4.937,26.77,0.117,0.087,3413.0,3111.0,3746.0,2822.0,1.0
ExMu[136],3.366,1.306,1.44,5.787,0.026,0.019,2481.0,2481.0,2294.0,1883.0,1.0
ExMu[137],29.865,20.445,4.26,67.078,0.423,0.299,2340.0,2340.0,1810.0,2241.0,1.01
ExMu[138],14.489,7.663,2.395,27.574,0.145,0.105,2781.0,2657.0,2904.0,2788.0,1.0
ExMu[139],11.715,12.514,1.271,28.239,0.234,0.187,2850.0,2251.0,3890.0,3040.0,1.0
ExMu[140],6.81,2.747,2.592,12.085,0.042,0.032,4245.0,3652.0,4363.0,3213.0,1.0
ExMu[141],6.81,2.747,2.592,12.085,0.042,0.032,4245.0,3652.0,4363.0,3213.0,1.0
ExMu[142],6.81,2.747,2.592,12.085,0.042,0.032,4245.0,3652.0,4363.0,3213.0,1.0
ExMu[143],100.314,27.872,50.432,149.104,0.491,0.348,3227.0,3209.0,3288.0,2950.0,1.0
ExMu[144],100.314,27.872,50.432,149.104,0.491,0.348,3227.0,3209.0,3288.0,2950.0,1.0
ExMu[145],100.314,27.872,50.432,149.104,0.491,0.348,3227.0,3209.0,3288.0,2950.0,1.0
ExMu[146],100.314,27.872,50.432,149.104,0.491,0.348,3227.0,3209.0,3288.0,2950.0,1.0
ExMu[147],100.314,27.872,50.432,149.104,0.491,0.348,3227.0,3209.0,3288.0,2950.0,1.0
ExMu[148],100.314,27.872,50.432,149.104,0.491,0.348,3227.0,3209.0,3288.0,2950.0,1.0
ExMu[149],122.118,70.723,28.4,244.999,1.225,0.866,3334.0,3334.0,2804.0,3026.0,1.0
ExMu[150],20.305,15.836,3.447,47.0,0.297,0.21,2841.0,2841.0,2822.0,2865.0,1.0
ExMu[151],150.215,86.537,37.326,298.512,1.777,1.322,2371.0,2142.0,2911.0,2188.0,1.0
ExMu[152],34.865,12.204,15.199,57.121,0.217,0.153,3162.0,3162.0,3208.0,3767.0,1.0
ExMu[153],34.865,12.204,15.199,57.121,0.217,0.153,3162.0,3162.0,3208.0,3767.0,1.0
ExMu[154],34.865,12.204,15.199,57.121,0.217,0.153,3162.0,3162.0,3208.0,3767.0,1.0
ExMu[155],21.318,9.709,6.007,38.884,0.172,0.121,3204.0,3204.0,3405.0,3349.0,1.0
ExMu[156],48.802,17.845,18.405,80.162,0.645,0.456,765.0,765.0,839.0,1831.0,1.01
ExMu[157],282.455,99.596,109.282,463.049,1.677,1.246,3528.0,3194.0,3664.0,2468.0,1.0
ExMu[158],282.455,99.596,109.282,463.049,1.677,1.246,3528.0,3194.0,3664.0,2468.0,1.0
ExMu[159],282.455,99.596,109.282,463.049,1.677,1.246,3528.0,3194.0,3664.0,2468.0,1.0
ExMu[160],954.137,393.858,329.599,1666.975,7.385,5.223,2844.0,2844.0,2660.0,2287.0,1.0
ExMu[161],39.371,24.495,7.03,81.674,0.454,0.322,2913.0,2892.0,2396.0,1952.0,1.0
ExMu[162],78.146,29.397,28.134,129.147,0.849,0.601,1198.0,1198.0,1234.0,1866.0,1.01
ExMu[163],18.716,4.942,10.64,28.333,0.082,0.059,3667.0,3567.0,3800.0,3519.0,1.0
ExMu[164],18.716,4.942,10.64,28.333,0.082,0.059,3667.0,3567.0,3800.0,3519.0,1.0
ExMu[165],18.716,4.942,10.64,28.333,0.082,0.059,3667.0,3567.0,3800.0,3519.0,1.0
ExMu[166],81.559,32.285,29.007,137.164,2.391,2.154,182.0,113.0,362.0,132.0,1.01
ExMu[167],20.601,9.458,6.453,38.656,0.919,0.719,106.0,87.0,245.0,53.0,1.01
ExMu[168],49.141,12.699,27.553,73.344,0.197,0.146,4167.0,3779.0,4667.0,2732.0,1.0
ExMu[169],49.141,12.699,27.553,73.344,0.197,0.146,4167.0,3779.0,4667.0,2732.0,1.0
ExMu[170],49.141,12.699,27.553,73.344,0.197,0.146,4167.0,3779.0,4667.0,2732.0,1.0
ExMu[171],55.539,14.268,31.777,82.925,0.212,0.16,4530.0,3983.0,4914.0,2750.0,1.0
ExMu[172],21.918,9.968,7.806,39.05,0.192,0.146,2683.0,2345.0,2930.0,2859.0,1.0
ExMu[173],18.749,7.831,6.779,32.218,0.133,0.097,3482.0,3267.0,3725.0,3252.0,1.0
ExMu[174],84.712,25.671,41.329,133.51,0.414,0.293,3836.0,3836.0,3696.0,3403.0,1.0
ExMu[175],84.712,25.671,41.329,133.51,0.414,0.293,3836.0,3836.0,3696.0,3403.0,1.0
ExMu[176],84.712,25.671,41.329,133.51,0.414,0.293,3836.0,3836.0,3696.0,3403.0,1.0
ExMu[177],6.136,6.725,0.538,15.091,0.121,0.085,3107.0,3107.0,2744.0,2578.0,1.0
ExMu[178],9.653,6.504,1.558,20.708,0.112,0.079,3391.0,3361.0,3738.0,3390.0,1.0
ExMu[179],280.124,150.3,62.561,541.089,2.791,1.974,2901.0,2901.0,2472.0,2102.0,1.0
ExMu[180],342.514,383.804,46.947,752.363,7.045,5.387,2968.0,2538.0,4205.0,2884.0,1.0
ExMu[181],236.856,155.124,42.344,505.13,2.895,2.051,2872.0,2860.0,2234.0,2076.0,1.0
ExMu[182],933.18,373.827,316.99,1632.555,6.183,4.46,3655.0,3513.0,3320.0,3044.0,1.0
ExMu[183],933.18,373.827,316.99,1632.555,6.183,4.46,3655.0,3513.0,3320.0,3044.0,1.0
ExMu[184],283.584,118.127,94.809,504.598,4.863,3.44,590.0,590.0,709.0,2224.0,1.01
ExMu[185],283.584,118.127,94.809,504.598,4.863,3.44,590.0,590.0,709.0,2224.0,1.01
ExMu[186],817.153,352.237,219.113,1429.611,6.798,4.807,2685.0,2685.0,2518.0,2734.0,1.0
ExMu[187],817.153,352.237,219.113,1429.611,6.798,4.807,2685.0,2685.0,2518.0,2734.0,1.0
ExMu[188],817.153,352.237,219.113,1429.611,6.798,4.807,2685.0,2685.0,2518.0,2734.0,1.0
ExMu[189],28.181,22.222,3.44,61.698,0.417,0.295,2842.0,2842.0,3679.0,3119.0,1.0
ExMu[190],44.873,46.259,3.312,106.974,0.925,0.654,2499.0,2499.0,3271.0,2167.0,1.0
ExMu[191],47.45,20.723,14.846,84.354,0.336,0.257,3802.0,3245.0,4256.0,3041.0,1.0
ExMu[192],33.973,14.42,10.89,59.766,0.216,0.165,4454.0,3799.0,4923.0,3249.0,1.0
ExMu[193],47.49,29.927,6.392,99.774,0.533,0.377,3151.0,3151.0,2819.0,3038.0,1.0
ExMu[194],187.889,55.161,89.785,291.093,1.163,0.823,2248.0,2248.0,2221.0,2702.0,1.0
ExMu[195],187.889,55.161,89.785,291.093,1.163,0.823,2248.0,2248.0,2221.0,2702.0,1.0
ExMu[196],187.889,55.161,89.785,291.093,1.163,0.823,2248.0,2248.0,2221.0,2702.0,1.0
ExMu[197],624.333,191.471,298.498,977.014,3.43,2.435,3117.0,3092.0,3043.0,2780.0,1.0
ExMu[198],624.333,191.471,298.498,977.014,3.43,2.435,3117.0,3092.0,3043.0,2780.0,1.0
ExMu[199],624.333,191.471,298.498,977.014,3.43,2.435,3117.0,3092.0,3043.0,2780.0,1.0
ExMu[200],130.086,41.129,63.989,212.926,0.722,0.51,3248.0,3248.0,3092.0,3088.0,1.0
ExMu[201],130.086,41.129,63.989,212.926,0.722,0.51,3248.0,3248.0,3092.0,3088.0,1.0
ExMu[202],34.329,10.788,16.36,53.397,0.189,0.135,3275.0,3188.0,3204.0,2969.0,1.0
ExMu[203],24.935,20.28,2.562,57.224,0.391,0.281,2692.0,2607.0,3589.0,2324.0,1.0
ExMu[204],90.641,61.499,10.211,196.144,0.956,0.752,4138.0,3342.0,4025.0,2655.0,1.0
ExMu[205],109.166,33.783,51.979,168.958,0.759,0.537,1981.0,1981.0,1876.0,2709.0,1.0
ExMu[206],21.189,11.465,3.742,41.69,0.33,0.233,1208.0,1208.0,1450.0,1812.0,1.01
ExMu[207],35.055,18.534,8.082,68.648,0.393,0.278,2220.0,2220.0,2546.0,1787.0,1.0
ExMu[208],32.155,23.656,3.289,71.386,0.423,0.299,3127.0,3127.0,2256.0,3035.0,1.0
ExMu[209],29.069,23.594,2.053,66.053,0.568,0.402,1727.0,1727.0,429.0,196.0,1.01
ExMu[210],20.601,9.458,6.453,38.656,0.919,0.719,106.0,87.0,245.0,53.0,1.01
ExMu[211],4.87,1.82,2.211,8.384,0.033,0.023,3117.0,3095.0,3109.0,3056.0,1.0
ExMu[212],17.777,13.524,2.122,40.909,0.264,0.201,2620.0,2264.0,3509.0,2329.0,1.0
ExMu[213],35.64,13.054,14.295,59.711,0.232,0.164,3160.0,3160.0,2820.0,2972.0,1.0
ExMu[214],32.399,12.327,13.63,57.075,0.261,0.185,2232.0,2232.0,2060.0,2455.0,1.0
ExMu[215],17.978,13.628,1.954,41.415,0.276,0.195,2445.0,2445.0,1950.0,1900.0,1.0
ExMu[216],24.432,19.556,3.613,57.43,0.37,0.274,2791.0,2544.0,1578.0,2687.0,1.01
ExMu[217],9.105,8.113,0.667,22.882,0.161,0.121,2528.0,2250.0,2598.0,2928.0,1.0
ExMu[218],33.137,25.474,4.622,71.875,0.423,0.307,3628.0,3454.0,4517.0,2838.0,1.0
ExMu[219],45.12,33.766,5.436,100.182,0.577,0.425,3423.0,3152.0,2789.0,3143.0,1.0
ExMu[220],81.559,32.285,29.007,137.164,2.391,2.154,182.0,113.0,362.0,132.0,1.01
ExMu[221],35.743,20.789,6.99,73.817,1.035,0.732,404.0,404.0,575.0,796.0,1.01
ExMu[222],21.918,9.968,7.806,39.05,0.192,0.146,2683.0,2345.0,2930.0,2859.0,1.0
ExMu[223],21.318,9.709,6.007,38.884,0.172,0.121,3204.0,3204.0,3405.0,3349.0,1.0
ExMu[224],49.141,12.699,27.553,73.344,0.197,0.146,4167.0,3779.0,4667.0,2732.0,1.0
ExMu[225],55.539,14.268,31.777,82.925,0.212,0.16,4530.0,3983.0,4914.0,2750.0,1.0
ExMu[226],34.865,12.204,15.199,57.121,0.217,0.153,3162.0,3162.0,3208.0,3767.0,1.0
ExMu[227],62.041,16.752,32.701,92.248,0.279,0.197,3602.0,3602.0,3469.0,3410.0,1.0
ExMu[228],48.802,17.845,18.405,80.162,0.645,0.456,765.0,765.0,839.0,1831.0,1.01
ExMu[229],84.712,25.671,41.329,133.51,0.414,0.293,3836.0,3836.0,3696.0,3403.0,1.0
ExMu[230],122.118,70.723,28.4,244.999,1.225,0.866,3334.0,3334.0,2804.0,3026.0,1.0
ExMu[231],253.322,94.281,99.687,419.469,1.877,1.327,2524.0,2524.0,2622.0,3229.0,1.0
ExMu[232],149.169,43.981,74.516,230.057,0.838,0.592,2756.0,2756.0,2631.0,3193.0,1.0
ExMu[233],280.124,150.3,62.561,541.089,2.791,1.974,2901.0,2901.0,2472.0,2102.0,1.0
ExMu[234],717.021,327.242,219.755,1301.524,10.846,7.672,910.0,910.0,1059.0,969.0,1.0
ExMu[235],283.584,118.127,94.809,504.598,4.863,3.44,590.0,590.0,709.0,2224.0,1.01
ExMu[236],282.455,99.596,109.282,463.049,1.677,1.246,3528.0,3194.0,3664.0,2468.0,1.0
ExMu[237],3.98,1.795,1.32,7.333,0.04,0.029,1977.0,1977.0,1852.0,2335.0,1.0
ExMu[238],3.953,1.885,1.211,7.354,0.039,0.028,2300.0,2300.0,2130.0,2328.0,1.0
ExMu[239],5.643,2.276,2.087,9.688,0.053,0.038,1834.0,1834.0,1504.0,1272.0,1.0
ExMu[240],29.276,14.419,8.856,55.632,0.283,0.205,2601.0,2466.0,2890.0,2759.0,1.0
ExMu[241],24.236,13.139,6.208,48.493,0.236,0.167,3094.0,3094.0,3372.0,3088.0,1.0
ExMu[242],56.161,22.13,22.078,96.025,0.834,0.59,704.0,704.0,998.0,1645.0,1.01
ExMu[243],56.161,22.13,22.078,96.025,0.834,0.59,704.0,704.0,998.0,1645.0,1.01
ExMu[244],40.671,25.302,6.522,86.985,0.58,0.41,1906.0,1906.0,765.0,703.0,1.0
ExMu[245],150.042,127.359,4.164,369.781,2.691,1.903,2240.0,2240.0,1901.0,2387.0,1.0
ExMu[246],22.806,10.17,8.176,42.799,0.237,0.168,1840.0,1840.0,1522.0,2644.0,1.0
ExMu[247],7.884,7.213,0.487,19.482,0.155,0.11,2162.0,2162.0,896.0,2239.0,1.0
ExMu[248],6.468,9.605,0.562,17.202,0.171,0.121,3138.0,3138.0,2624.0,3247.0,1.0
ExMu[249],14.358,6.832,4.533,26.907,0.345,0.244,392.0,392.0,519.0,675.0,1.01
ExMu[250],13.055,5.871,5.078,24.061,0.096,0.069,3719.0,3625.0,3689.0,3109.0,1.0
ExMu[251],18.753,16.76,1.936,41.249,0.315,0.244,2835.0,2368.0,4131.0,2837.0,1.0
ExMu[252],34.329,10.788,16.36,53.397,0.189,0.135,3275.0,3188.0,3204.0,2969.0,1.0
ExMu[253],56.161,22.13,22.078,96.025,0.834,0.59,704.0,704.0,998.0,1645.0,1.01
ExMu[254],14.061,6.082,4.926,25.164,0.106,0.075,3294.0,3294.0,3056.0,2963.0,1.0
ExMu[255],130.086,41.129,63.989,212.926,0.722,0.51,3248.0,3248.0,3092.0,3088.0,1.0
ExMu[256],5.022,2.791,1.428,9.727,0.057,0.04,2439.0,2439.0,2072.0,2455.0,1.0
ExMu[257],5.289,2.975,0.954,10.64,0.057,0.04,2769.0,2769.0,2593.0,3049.0,1.0
ExMu[258],3.366,1.306,1.44,5.787,0.026,0.019,2481.0,2481.0,2294.0,1883.0,1.0
