,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
Sillago,4.289,1.285,1.896,6.377,0.274,0.203,22.0,21.0,24.0,90.0,1.11
Carangoides,3.257,1.376,1.104,5.493,0.404,0.322,12.0,10.0,13.0,146.0,1.23
Diagramma,3.394,1.34,0.926,5.379,0.338,0.263,16.0,14.0,16.0,202.0,1.18
Lethrinus,3.628,1.344,1.493,5.909,0.394,0.31,12.0,10.0,13.0,40.0,1.23
Lutjanus,3.276,1.383,1.164,5.713,0.412,0.327,11.0,10.0,13.0,50.0,1.24
Nemipterus,4.004,1.202,1.56,5.824,0.237,0.17,26.0,26.0,26.0,239.0,1.11
Selar,3.855,1.227,1.418,5.573,0.27,0.194,21.0,21.0,23.0,414.0,1.12
Sphyraena,2.964,1.22,0.693,4.855,0.283,0.209,19.0,18.0,18.0,578.0,1.15
Dussumieria,4.081,1.205,1.794,5.736,0.296,0.22,17.0,16.0,16.0,236.0,1.17
Megalaspis,4.52,1.371,1.693,6.584,0.257,0.184,28.0,28.0,31.0,203.0,1.09
Benthosema,4.829,1.613,2.236,7.545,0.441,0.343,13.0,12.0,14.0,53.0,1.21
Bregmaceros,4.483,1.574,2.0,7.092,0.444,0.346,13.0,11.0,13.0,88.0,1.22
Harpadon,2.929,1.827,0.287,6.386,0.585,0.472,10.0,8.0,12.0,34.0,1.25
Pentaprion,3.501,1.279,1.165,5.366,0.295,0.215,19.0,18.0,19.0,93.0,1.14
Caranx,3.019,1.4,0.784,5.14,0.375,0.29,14.0,12.0,15.0,129.0,1.2
Engraulis,4.041,1.218,1.799,5.8,0.314,0.238,15.0,14.0,16.0,298.0,1.18
Aethaloperca,3.714,1.315,1.497,5.743,0.351,0.271,14.0,12.0,14.0,145.0,1.2
Aprion,3.411,1.344,1.086,5.404,0.363,0.281,14.0,12.0,14.0,164.0,1.2
Cephalopholis,3.815,1.436,1.6,6.392,0.421,0.329,12.0,10.0,12.0,24.0,1.24
Ctenochaetus,3.133,1.22,1.011,5.031,0.33,0.256,14.0,12.0,14.0,90.0,1.21
Monotaxis,2.711,1.238,0.433,4.554,0.331,0.256,14.0,12.0,14.0,132.0,1.2
Parupeneus,3.307,1.367,1.138,5.641,0.385,0.306,13.0,11.0,13.0,46.0,1.22
Acanthurus,3.97,1.376,1.687,6.147,0.371,0.288,14.0,12.0,13.0,48.0,1.21
Calotomus,3.379,1.388,1.065,5.598,0.344,0.256,16.0,15.0,17.0,25.0,1.16
Cantherhines,2.985,1.234,0.611,4.964,0.285,0.21,19.0,18.0,19.0,642.0,1.14
Cheilinus,3.533,1.287,1.373,5.563,0.358,0.278,13.0,11.0,14.0,272.0,1.21
Chlorurus,3.375,1.419,1.046,5.739,0.393,0.31,13.0,11.0,13.0,28.0,1.22
Coris,3.659,1.586,1.347,6.613,0.498,0.395,10.0,9.0,12.0,47.0,1.24
Epibulus,3.69,1.204,1.175,5.379,0.276,0.205,19.0,18.0,19.0,650.0,1.15
Hemigymnus,3.657,1.747,1.33,6.956,0.572,0.453,9.0,8.0,12.0,44.0,1.25
Oxycheilinus,3.54,1.276,1.12,5.299,0.309,0.235,17.0,15.0,16.0,350.0,1.18
Sargocentron,3.768,1.692,1.407,7.487,0.545,0.432,10.0,8.0,12.0,18.0,1.25
Scarus,3.574,1.306,1.522,5.769,0.379,0.296,12.0,10.0,13.0,67.0,1.23
Siganus,3.375,1.324,1.221,5.677,0.377,0.295,12.0,11.0,12.0,36.0,1.23
Zebrasoma,3.576,1.287,1.23,5.519,0.336,0.258,15.0,13.0,15.0,206.0,1.19
Channa,3.297,1.183,1.037,4.991,0.278,0.204,18.0,17.0,18.0,389.0,1.15
Mastacembelus,4.75,1.389,2.531,7.031,0.393,0.304,12.0,11.0,13.0,42.0,1.22
Trichogaster,3.947,1.201,1.517,5.765,0.252,0.181,23.0,23.0,24.0,549.0,1.11
Parambassis,4.189,1.199,2.097,5.993,0.311,0.236,15.0,14.0,15.0,220.0,1.2
Gudusia,4.666,1.399,2.485,7.128,0.408,0.316,12.0,10.0,13.0,46.0,1.23
Chela,4.586,1.399,2.292,6.793,0.385,0.298,13.0,12.0,14.0,60.0,1.21
Esomus,4.48,1.329,2.403,6.823,0.391,0.302,12.0,10.0,13.0,34.0,1.23
Osteobrama,4.892,1.529,2.589,7.719,0.469,0.369,11.0,9.0,13.0,35.0,1.24
Notopterus,4.076,1.205,1.74,5.822,0.276,0.2,19.0,19.0,20.0,695.0,1.14
Mystus,3.915,1.327,1.793,6.227,0.367,0.282,13.0,12.0,13.0,35.0,1.22
Macrognathus,4.063,1.291,1.93,6.022,0.348,0.265,14.0,12.0,13.0,54.0,1.21
Lepidocephalichthys,4.392,1.298,2.075,6.465,0.335,0.257,15.0,13.0,15.0,64.0,1.19
Puntius,4.709,1.434,2.559,7.094,0.419,0.325,12.0,10.0,13.0,58.0,1.23
Ailia,3.604,1.408,1.307,5.784,0.387,0.301,13.0,11.0,14.0,96.0,1.21
Anabas,3.001,1.382,0.873,5.428,0.41,0.326,11.0,10.0,12.0,38.0,1.24
Clarias,2.614,1.376,0.314,5.097,0.286,0.205,23.0,23.0,25.0,49.0,1.11
Nandus,4.092,1.347,1.795,6.271,0.372,0.291,13.0,11.0,14.0,71.0,1.21
Ompok,3.658,1.308,1.466,5.794,0.357,0.276,13.0,12.0,14.0,57.0,1.21
Amblypharyngodon,4.518,1.407,2.388,6.993,0.419,0.327,11.0,10.0,13.0,48.0,1.24
Botia,4.82,1.445,2.492,7.149,0.407,0.314,13.0,11.0,13.0,64.0,1.23
Heteropneustes,3.327,1.233,1.024,5.017,0.293,0.214,18.0,17.0,19.0,497.0,1.15
Pethia,4.751,1.291,2.443,6.595,0.315,0.229,17.0,16.0,18.0,177.0,1.15
Symphysodon,3.986,1.285,1.564,5.829,0.328,0.253,15.0,13.0,15.0,229.0,1.19
Systomus,3.827,1.244,1.353,5.678,0.293,0.216,18.0,17.0,18.0,403.0,1.16
Labeo,4.527,1.567,2.179,7.379,0.476,0.372,11.0,9.0,12.0,39.0,1.25
Eutropiichthys,3.983,1.302,1.617,5.82,0.321,0.24,16.0,15.0,18.0,216.0,1.15
Gibelion,4.984,1.412,2.822,7.308,0.403,0.308,12.0,11.0,13.0,64.0,1.23
Sperata,3.452,1.306,1.236,5.766,0.285,0.207,21.0,20.0,23.0,34.0,1.12
Salmostoma,4.176,1.508,1.96,7.05,0.469,0.37,10.0,9.0,13.0,51.0,1.23
Cirrhinus,4.824,1.357,2.707,7.22,0.4,0.307,12.0,10.0,12.0,33.0,1.24
Pangasius,2.436,1.402,-0.082,4.572,0.367,0.286,15.0,13.0,15.0,88.0,1.19
Crossocheilus,3.956,1.252,1.787,6.032,0.281,0.203,20.0,20.0,21.0,50.0,1.13
Oreochromis,2.076,1.365,-0.481,4.074,0.324,0.233,18.0,18.0,17.0,337.0,1.16
Wallago,3.975,1.501,1.493,6.467,0.434,0.341,12.0,10.0,12.0,32.0,1.24
Chitala,3.545,1.236,1.071,5.323,0.297,0.214,17.0,17.0,17.0,731.0,1.16
Hypophthalmichthys,3.949,1.266,1.684,5.844,0.323,0.247,15.0,14.0,16.0,274.0,1.18
Henicorhynchus,3.388,1.286,0.918,5.201,0.323,0.24,16.0,15.0,17.0,380.0,1.17
Trichopodus,3.034,1.353,0.561,4.943,0.33,0.246,17.0,16.0,17.0,349.0,1.17
Mormyrus,4.585,1.703,2.268,7.999,0.579,0.45,9.0,8.0,11.0,46.0,1.27
Esox,3.0,1.265,0.841,5.053,0.337,0.258,14.0,13.0,14.0,49.0,1.21
Rutilus,3.245,1.365,1.162,5.711,0.414,0.328,11.0,9.0,12.0,44.0,1.24
Sander,4.391,1.412,2.275,6.866,0.423,0.331,11.0,10.0,13.0,64.0,1.23
Perca,2.985,1.322,0.828,4.995,0.352,0.268,14.0,13.0,14.0,83.0,1.2
Abramis,3.689,1.257,1.516,5.616,0.338,0.26,14.0,12.0,14.0,148.0,1.2
Lota,3.4,1.321,0.874,5.193,0.344,0.262,15.0,13.0,16.0,203.0,1.18
Carassius,4.494,1.292,2.36,6.528,0.359,0.277,13.0,11.0,13.0,99.0,1.22
Squalius,4.611,1.34,2.56,6.878,0.392,0.303,12.0,10.0,13.0,49.0,1.23
Leuciscus,4.816,1.392,2.713,7.221,0.415,0.322,11.0,10.0,13.0,57.0,1.24
Scardinius,4.314,1.287,2.124,6.252,0.343,0.259,14.0,13.0,14.0,66.0,1.21
Silurus,4.431,1.364,2.148,6.619,0.38,0.293,13.0,11.0,13.0,49.0,1.22
Tinca,4.445,1.263,2.374,6.596,0.352,0.27,13.0,12.0,14.0,43.0,1.21
Monopterus,4.592,1.385,2.282,6.721,0.378,0.291,13.0,12.0,14.0,143.0,1.2
Dermogenys,4.557,1.257,2.326,6.462,0.325,0.246,15.0,14.0,14.0,81.0,1.2
Brachirus,4.362,1.345,1.876,6.238,0.337,0.255,16.0,14.0,15.0,228.0,1.19
Chondrostoma,4.512,1.341,2.42,6.804,0.388,0.298,12.0,11.0,13.0,84.0,1.23
Prochilodus,2.791,1.491,0.17,5.095,0.411,0.317,13.0,12.0,14.0,213.0,1.19
Pseudoplatystoma,2.864,1.294,0.466,4.839,0.319,0.244,16.0,15.0,17.0,218.0,1.18
Barbonymus,4.578,1.313,2.41,6.762,0.368,0.283,13.0,11.0,13.0,49.0,1.22
Cyclocheilichthys,4.893,1.427,2.639,7.299,0.414,0.321,12.0,10.0,13.0,99.0,1.22
Helostoma,3.546,1.247,1.1,5.611,0.216,0.154,33.0,33.0,38.0,413.0,1.07
Osteochilus,4.942,1.378,2.668,7.15,0.38,0.294,13.0,12.0,14.0,129.0,1.2
Parachela,4.132,1.266,1.963,6.045,0.328,0.25,15.0,13.0,15.0,134.0,1.19
Rasbora,4.368,1.31,2.188,6.413,0.356,0.274,14.0,12.0,14.0,69.0,1.21
Puntioplites,4.804,1.414,2.521,7.103,0.399,0.314,13.0,11.0,13.0,78.0,1.22
Thymallus,3.806,1.366,1.558,6.033,0.376,0.29,13.0,12.0,14.0,111.0,1.21
Gonialosa,3.101,1.371,0.678,5.379,0.362,0.282,14.0,12.0,15.0,137.0,1.19
Batasio,3.211,1.332,0.823,5.296,0.337,0.261,16.0,14.0,15.0,126.0,1.18
Engraulicypris,4.286,1.304,2.086,6.721,0.273,0.195,23.0,23.0,24.0,34.0,1.11
Mchenga,4.634,1.697,2.089,7.542,0.467,0.363,13.0,12.0,14.0,62.0,1.2
Leptobarbus,3.772,1.687,1.177,6.679,0.475,0.371,13.0,11.0,14.0,35.0,1.21
Hemibagrus,2.73,1.443,-0.066,4.847,0.346,0.261,17.0,16.0,17.0,239.0,1.16
Osphronemus,2.868,1.554,0.279,5.389,0.383,0.292,16.0,15.0,18.0,25.0,1.16
Ctenopharyngodon,3.133,1.241,0.738,4.869,0.296,0.216,18.0,17.0,17.0,399.0,1.16
Oxyeleotris,2.975,1.803,0.426,6.522,0.571,0.461,10.0,8.0,13.0,38.0,1.22
Awaous,3.106,1.292,0.584,4.88,0.301,0.222,18.0,18.0,19.0,615.0,1.14
Chanda,3.778,1.273,1.546,5.702,0.323,0.247,16.0,14.0,15.0,109.0,1.19
Pangasianodon,4.051,1.46,1.507,6.207,0.375,0.286,15.0,14.0,15.0,166.0,1.19
Mesoheros,3.593,1.318,1.379,5.768,0.344,0.266,15.0,13.0,15.0,84.0,1.19
Schizopyge,4.541,1.292,2.281,6.536,0.352,0.27,14.0,12.0,14.0,69.0,1.21
Rita,4.404,1.362,2.19,6.574,0.38,0.293,13.0,11.0,13.0,48.0,1.23
Sigma,3.454,0.731,2.171,4.624,0.129,0.096,32.0,30.0,36.0,249.0,1.08
nu,2.158,0.435,1.555,2.973,0.08,0.057,30.0,30.0,22.0,64.0,1.13
ExMu[0],11.567,3.489,5.811,17.99,0.504,0.359,48.0,48.0,47.0,468.0,1.06
ExMu[1],78.371,45.124,20.628,160.131,11.232,8.09,16.0,16.0,22.0,89.0,1.14
ExMu[2],796.447,384.182,220.871,1488.937,21.571,15.267,317.0,317.0,173.0,1044.0,1.04
ExMu[3],954.122,699.238,47.943,2248.534,167.757,120.672,17.0,17.0,25.0,74.0,1.11
ExMu[4],117.407,86.834,28.311,264.149,4.646,3.288,349.0,349.0,209.0,1742.0,1.06
ExMu[5],105.098,57.762,11.29,197.251,1.745,1.234,1096.0,1096.0,689.0,1185.0,1.04
ExMu[6],332.454,365.473,39.376,1123.268,116.707,85.111,10.0,10.0,13.0,33.0,1.22
ExMu[7],57.983,37.115,11.772,117.349,3.018,2.138,151.0,151.0,184.0,1475.0,1.04
ExMu[8],250.464,127.793,58.236,464.839,5.924,4.191,465.0,465.0,290.0,1419.0,1.04
ExMu[9],506.34,134.178,277.75,752.57,8.755,6.198,235.0,235.0,181.0,1077.0,1.03
ExMu[10],1180.679,458.571,347.081,1962.72,85.929,61.394,28.0,28.0,29.0,94.0,1.09
ExMu[11],509.594,103.085,320.714,699.113,5.59,3.956,340.0,340.0,288.0,1397.0,1.02
ExMu[12],511.827,184.183,221.57,852.185,18.161,12.878,103.0,103.0,78.0,1430.0,1.04
ExMu[13],754.095,294.149,249.511,1269.281,24.049,17.038,150.0,150.0,126.0,46.0,1.08
ExMu[14],107.243,19.8,72.61,145.497,1.765,1.251,126.0,126.0,128.0,1224.0,1.03
ExMu[15],107.243,19.8,72.61,145.497,1.765,1.251,126.0,126.0,128.0,1224.0,1.03
ExMu[16],432.342,243.765,77.221,831.739,34.034,24.204,51.0,51.0,45.0,1168.0,1.07
ExMu[17],540.924,255.27,159.796,947.992,22.427,15.894,130.0,130.0,67.0,1808.0,1.04
ExMu[18],75.652,81.524,17.877,177.381,4.149,2.936,386.0,386.0,113.0,1340.0,1.05
ExMu[19],509.594,103.085,320.714,699.113,5.59,3.956,340.0,340.0,288.0,1397.0,1.02
ExMu[20],233.918,98.575,69.32,411.522,12.945,9.2,58.0,58.0,65.0,367.0,1.04
ExMu[21],506.34,134.178,277.75,752.57,8.755,6.198,235.0,235.0,181.0,1077.0,1.03
ExMu[22],107.243,19.8,72.61,145.497,1.765,1.251,126.0,126.0,128.0,1224.0,1.03
ExMu[23],71.266,46.627,12.423,134.158,3.546,2.511,173.0,173.0,74.0,1077.0,1.04
ExMu[24],65.846,43.947,14.602,145.715,1.62,1.146,736.0,736.0,657.0,1733.0,1.07
ExMu[25],31.322,20.668,6.487,68.192,0.642,0.454,1036.0,1036.0,736.0,2072.0,1.06
ExMu[26],201.957,225.567,15.583,637.803,65.088,47.19,12.0,12.0,17.0,55.0,1.16
ExMu[27],126.764,98.742,12.08,299.805,15.704,11.188,40.0,40.0,22.0,38.0,1.12
ExMu[28],115.278,54.826,32.955,216.044,7.674,5.457,51.0,51.0,50.0,178.0,1.06
ExMu[29],49.146,38.066,8.212,118.836,6.789,4.846,31.0,31.0,31.0,45.0,1.09
ExMu[30],305.336,166.704,84.235,582.43,7.341,5.193,516.0,516.0,120.0,1305.0,1.03
ExMu[31],88.007,102.246,9.592,259.673,8.469,6.0,146.0,146.0,38.0,916.0,1.07
ExMu[32],24.799,27.378,3.418,81.542,8.981,6.561,9.0,9.0,13.0,43.0,1.23
ExMu[33],48.03,33.478,8.581,113.321,7.693,5.526,19.0,19.0,25.0,56.0,1.12
ExMu[34],42.175,12.86,17.857,65.711,0.397,0.281,1050.0,1050.0,710.0,2065.0,1.04
ExMu[35],42.175,12.86,17.857,65.711,0.397,0.281,1050.0,1050.0,710.0,2065.0,1.04
ExMu[36],42.175,12.86,17.857,65.711,0.397,0.281,1050.0,1050.0,710.0,2065.0,1.04
ExMu[37],48.111,11.319,25.134,65.859,1.547,1.1,54.0,54.0,55.0,34.0,1.05
ExMu[38],48.111,11.319,25.134,65.859,1.547,1.1,54.0,54.0,55.0,34.0,1.05
ExMu[39],48.111,11.319,25.134,65.859,1.547,1.1,54.0,54.0,55.0,34.0,1.05
ExMu[40],48.111,11.319,25.134,65.859,1.547,1.1,54.0,54.0,55.0,34.0,1.05
ExMu[41],48.111,11.319,25.134,65.859,1.547,1.1,54.0,54.0,55.0,34.0,1.05
ExMu[42],48.111,11.319,25.134,65.859,1.547,1.1,54.0,54.0,55.0,34.0,1.05
ExMu[43],48.111,11.319,25.134,65.859,1.547,1.1,54.0,54.0,55.0,34.0,1.05
ExMu[44],48.111,11.319,25.134,65.859,1.547,1.1,54.0,54.0,55.0,34.0,1.05
ExMu[45],48.111,11.319,25.134,65.859,1.547,1.1,54.0,54.0,55.0,34.0,1.05
ExMu[46],48.111,11.319,25.134,65.859,1.547,1.1,54.0,54.0,55.0,34.0,1.05
ExMu[47],48.111,11.319,25.134,65.859,1.547,1.1,54.0,54.0,55.0,34.0,1.05
ExMu[48],48.111,11.319,25.134,65.859,1.547,1.1,54.0,54.0,55.0,34.0,1.05
ExMu[49],186.643,33.508,130.042,254.479,1.406,0.995,568.0,568.0,551.0,2100.0,1.02
ExMu[50],186.643,33.508,130.042,254.479,1.406,0.995,568.0,568.0,551.0,2100.0,1.02
ExMu[51],186.643,33.508,130.042,254.479,1.406,0.995,568.0,568.0,551.0,2100.0,1.02
ExMu[52],186.643,33.508,130.042,254.479,1.406,0.995,568.0,568.0,551.0,2100.0,1.02
ExMu[53],186.643,33.508,130.042,254.479,1.406,0.995,568.0,568.0,551.0,2100.0,1.02
ExMu[54],186.643,33.508,130.042,254.479,1.406,0.995,568.0,568.0,551.0,2100.0,1.02
ExMu[55],186.643,33.508,130.042,254.479,1.406,0.995,568.0,568.0,551.0,2100.0,1.02
ExMu[56],186.643,33.508,130.042,254.479,1.406,0.995,568.0,568.0,551.0,2100.0,1.02
ExMu[57],186.643,33.508,130.042,254.479,1.406,0.995,568.0,568.0,551.0,2100.0,1.02
ExMu[58],186.643,33.508,130.042,254.479,1.406,0.995,568.0,568.0,551.0,2100.0,1.02
ExMu[59],186.643,33.508,130.042,254.479,1.406,0.995,568.0,568.0,551.0,2100.0,1.02
ExMu[60],186.643,33.508,130.042,254.479,1.406,0.995,568.0,568.0,551.0,2100.0,1.02
ExMu[61],15.935,3.911,9.548,22.645,0.335,0.237,136.0,136.0,88.0,1910.0,1.04
ExMu[62],15.935,3.911,9.548,22.645,0.335,0.237,136.0,136.0,88.0,1910.0,1.04
ExMu[63],15.935,3.911,9.548,22.645,0.335,0.237,136.0,136.0,88.0,1910.0,1.04
ExMu[64],15.986,5.011,7.658,24.472,0.706,0.502,50.0,50.0,48.0,1307.0,1.05
ExMu[65],15.986,5.011,7.658,24.472,0.706,0.502,50.0,50.0,48.0,1307.0,1.05
ExMu[66],15.986,5.011,7.658,24.472,0.706,0.502,50.0,50.0,48.0,1307.0,1.05
ExMu[67],11.244,2.219,7.475,15.728,0.08,0.061,766.0,657.0,858.0,2107.0,1.02
ExMu[68],11.244,2.219,7.475,15.728,0.08,0.061,766.0,657.0,858.0,2107.0,1.02
ExMu[69],11.244,2.219,7.475,15.728,0.08,0.061,766.0,657.0,858.0,2107.0,1.02
ExMu[70],12.529,6.265,3.947,21.206,0.962,0.685,42.0,42.0,22.0,700.0,1.12
ExMu[71],12.529,6.265,3.947,21.206,0.962,0.685,42.0,42.0,22.0,700.0,1.12
ExMu[72],39.194,48.138,4.014,138.166,6.404,4.552,57.0,57.0,72.0,169.0,1.08
ExMu[73],34.857,55.955,3.334,197.325,13.285,9.553,18.0,18.0,23.0,21.0,1.11
ExMu[74],43.365,36.626,7.23,101.839,0.947,0.67,1497.0,1497.0,617.0,1695.0,1.06
ExMu[75],69.986,9.819,52.698,88.425,0.943,0.669,108.0,108.0,129.0,1406.0,1.03
ExMu[76],69.986,9.819,52.698,88.425,0.943,0.669,108.0,108.0,129.0,1406.0,1.03
ExMu[77],69.986,9.819,52.698,88.425,0.943,0.669,108.0,108.0,129.0,1406.0,1.03
ExMu[78],69.986,9.819,52.698,88.425,0.943,0.669,108.0,108.0,129.0,1406.0,1.03
ExMu[79],69.986,9.819,52.698,88.425,0.943,0.669,108.0,108.0,129.0,1406.0,1.03
ExMu[80],69.986,9.819,52.698,88.425,0.943,0.669,108.0,108.0,129.0,1406.0,1.03
ExMu[81],69.986,9.819,52.698,88.425,0.943,0.669,108.0,108.0,129.0,1406.0,1.03
ExMu[82],69.986,9.819,52.698,88.425,0.943,0.669,108.0,108.0,129.0,1406.0,1.03
ExMu[83],69.986,9.819,52.698,88.425,0.943,0.669,108.0,108.0,129.0,1406.0,1.03
ExMu[84],69.986,9.819,52.698,88.425,0.943,0.669,108.0,108.0,129.0,1406.0,1.03
ExMu[85],69.986,9.819,52.698,88.425,0.943,0.669,108.0,108.0,129.0,1406.0,1.03
ExMu[86],69.986,9.819,52.698,88.425,0.943,0.669,108.0,108.0,129.0,1406.0,1.03
ExMu[87],11.273,3.064,6.349,17.094,0.228,0.161,181.0,181.0,203.0,1843.0,1.06
ExMu[88],27.984,13.969,6.451,54.06,2.215,1.578,40.0,40.0,41.0,45.0,1.07
ExMu[89],6.656,3.011,2.626,11.594,0.26,0.184,134.0,134.0,69.0,51.0,1.04
ExMu[90],15.585,11.594,3.544,32.31,0.61,0.432,361.0,361.0,70.0,1126.0,1.05
ExMu[91],15.208,9.752,2.777,32.174,0.876,0.621,124.0,124.0,98.0,696.0,1.07
ExMu[92],16.094,10.961,3.571,33.251,0.358,0.253,936.0,936.0,355.0,1097.0,1.02
ExMu[93],13.017,6.023,4.517,23.619,0.216,0.156,781.0,750.0,556.0,1257.0,1.05
ExMu[94],15.661,7.818,4.064,28.407,0.245,0.173,1017.0,1017.0,454.0,1610.0,1.03
ExMu[95],11.971,10.577,2.861,25.534,0.353,0.25,896.0,896.0,487.0,1255.0,1.04
ExMu[96],286.24,72.798,155.733,420.988,4.941,3.498,217.0,217.0,191.0,423.0,1.02
ExMu[97],14.613,3.565,8.253,20.97,0.709,0.519,25.0,24.0,28.0,340.0,1.09
ExMu[98],14.613,3.565,8.253,20.97,0.709,0.519,25.0,24.0,28.0,340.0,1.09
ExMu[99],21.8,7.199,12.148,33.799,1.203,0.858,36.0,36.0,23.0,129.0,1.11
ExMu[100],21.8,7.199,12.148,33.799,1.203,0.858,36.0,36.0,23.0,129.0,1.11
ExMu[101],19.859,11.985,4.323,38.256,0.316,0.223,1440.0,1440.0,1713.0,1317.0,1.05
ExMu[102],6.656,3.011,2.626,11.594,0.26,0.184,134.0,134.0,69.0,51.0,1.04
ExMu[103],5.331,3.715,1.343,11.366,0.395,0.28,89.0,89.0,26.0,49.0,1.1
ExMu[104],9.782,2.355,5.431,13.839,0.408,0.301,33.0,31.0,35.0,154.0,1.07
ExMu[105],9.782,2.355,5.431,13.839,0.408,0.301,33.0,31.0,35.0,154.0,1.07
ExMu[106],9.782,2.355,5.431,13.839,0.408,0.301,33.0,31.0,35.0,154.0,1.07
ExMu[107],244.046,175.858,6.485,569.638,33.639,26.183,27.0,23.0,56.0,25.0,1.12
ExMu[108],14.633,5.18,5.433,24.4,0.28,0.214,342.0,294.0,376.0,1772.0,1.04
ExMu[109],10.021,3.711,4.391,17.061,0.313,0.222,140.0,140.0,90.0,1800.0,1.03
ExMu[110],35.588,33.556,1.249,85.41,1.229,0.87,745.0,745.0,202.0,1518.0,1.02
ExMu[111],205.098,129.015,24.858,434.05,12.493,8.858,107.0,107.0,70.0,1360.0,1.04
ExMu[112],13.453,8.358,3.194,27.029,0.667,0.472,157.0,157.0,58.0,643.0,1.05
ExMu[113],35.912,27.664,8.411,75.371,1.513,1.071,334.0,334.0,94.0,115.0,1.06
ExMu[114],420.782,215.175,93.676,799.036,14.302,10.126,226.0,226.0,259.0,1794.0,1.05
ExMu[115],420.782,215.175,93.676,799.036,14.302,10.126,226.0,226.0,259.0,1794.0,1.05
ExMu[116],557.095,330.847,55.292,1128.657,17.907,12.673,341.0,341.0,345.0,1658.0,1.04
ExMu[117],355.678,132.332,135.957,588.072,9.57,6.778,191.0,191.0,144.0,538.0,1.05
ExMu[118],355.678,132.332,135.957,588.072,9.57,6.778,191.0,191.0,144.0,538.0,1.05
ExMu[119],2420.773,1075.078,908.547,4346.01,116.789,82.868,85.0,85.0,65.0,1696.0,1.04
ExMu[120],1178.059,565.089,319.529,2123.784,28.619,20.252,390.0,390.0,258.0,1926.0,1.04
ExMu[121],1181.884,465.647,499.057,1990.653,21.27,15.049,479.0,479.0,630.0,1642.0,1.03
ExMu[122],496.647,209.004,131.982,851.665,15.944,11.293,172.0,172.0,108.0,1606.0,1.03
ExMu[123],326.99,285.895,41.326,828.316,33.038,23.453,75.0,75.0,45.0,60.0,1.06
ExMu[124],628.418,357.604,140.411,1188.935,22.487,15.919,253.0,253.0,126.0,1001.0,1.05
ExMu[125],13.564,4.219,5.746,20.917,0.469,0.333,81.0,81.0,74.0,1599.0,1.04
ExMu[126],86.739,62.258,15.667,185.176,4.938,3.498,159.0,159.0,80.0,107.0,1.05
ExMu[127],21.857,12.659,6.788,46.983,3.498,2.531,13.0,13.0,18.0,72.0,1.15
ExMu[128],13.611,3.797,6.576,20.096,0.547,0.389,48.0,48.0,46.0,807.0,1.06
ExMu[129],23.398,17.927,4.314,46.829,0.945,0.669,360.0,360.0,124.0,1313.0,1.03
ExMu[130],13.413,2.767,8.244,18.448,0.103,0.073,722.0,722.0,541.0,1596.0,1.02
ExMu[131],13.413,2.767,8.244,18.448,0.103,0.073,722.0,722.0,541.0,1596.0,1.02
ExMu[132],13.413,2.767,8.244,18.448,0.103,0.073,722.0,722.0,541.0,1596.0,1.02
ExMu[133],13.413,2.767,8.244,18.448,0.103,0.073,722.0,722.0,541.0,1596.0,1.02
ExMu[134],13.413,2.767,8.244,18.448,0.103,0.073,722.0,722.0,541.0,1596.0,1.02
ExMu[135],58.098,29.315,10.63,98.927,2.557,1.812,131.0,131.0,68.0,988.0,1.04
ExMu[136],52.279,50.549,8.829,194.306,11.518,8.271,19.0,19.0,19.0,20.0,1.14
ExMu[137],12.246,35.879,0.816,25.796,0.641,0.453,3135.0,3135.0,79.0,430.0,1.04
ExMu[138],539.759,275.54,73.317,983.456,9.575,6.773,828.0,828.0,410.0,2038.0,1.03
ExMu[139],797.409,439.884,182.19,1472.887,18.061,12.777,593.0,593.0,115.0,2083.0,1.03
ExMu[140],21.911,9.138,9.489,38.016,0.566,0.4,261.0,261.0,386.0,1201.0,1.05
ExMu[141],178.147,100.649,11.154,345.204,13.518,9.609,55.0,55.0,56.0,167.0,1.06
ExMu[142],353.123,183.692,97.056,656.331,14.591,10.336,158.0,158.0,135.0,1483.0,1.11
ExMu[143],288.278,74.997,151.489,417.893,5.615,3.977,178.0,178.0,144.0,1881.0,1.03
ExMu[144],126.354,53.737,36.675,221.783,8.213,5.848,43.0,43.0,49.0,312.0,1.05
ExMu[145],57.279,22.388,26.687,106.878,5.607,4.122,16.0,15.0,23.0,31.0,1.12
ExMu[146],749.523,316.853,178.968,1280.08,37.035,26.293,73.0,73.0,70.0,1276.0,1.04
ExMu[147],108.132,98.485,14.655,304.409,6.8,4.815,210.0,210.0,94.0,30.0,1.1
ExMu[148],649.259,202.541,294.778,992.229,14.574,10.321,193.0,193.0,92.0,1610.0,1.04
ExMu[149],92.094,35.079,31.009,154.082,5.482,3.904,41.0,41.0,31.0,231.0,1.08
ExMu[150],151.117,56.584,44.602,244.144,7.059,5.014,64.0,64.0,74.0,252.0,1.04
ExMu[151],204.552,67.243,85.913,339.221,2.22,1.58,917.0,906.0,780.0,1234.0,1.05
ExMu[152],338.302,178.715,39.767,637.389,18.122,12.853,97.0,97.0,103.0,1693.0,1.04
ExMu[153],574.543,358.903,110.519,1263.978,92.237,66.521,15.0,15.0,21.0,161.0,1.14
