,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
ExMu[184],0.118,0.041,0.057,0.199,0.003,0.002,145.0,145.0,211.0,2615.0,1.02
ExMu[185],0.118,0.041,0.057,0.199,0.003,0.002,145.0,145.0,211.0,2615.0,1.02
ExMu[186],0.547,0.211,0.214,0.938,0.016,0.011,185.0,185.0,240.0,2224.0,1.02
ExMu[187],1.959,0.625,0.986,3.123,0.051,0.036,148.0,148.0,168.0,2516.0,1.02
ExMu[188],1.762,0.611,0.787,2.882,0.07,0.05,76.0,76.0,61.0,2513.0,1.04
ExMu[189],1.812,0.462,0.989,2.601,0.016,0.011,822.0,822.0,806.0,1553.0,1.02
ExMu[190],1.625,0.453,0.814,2.424,0.01,0.008,1919.0,1634.0,2109.0,1774.0,1.05
ExMu[191],0.347,0.054,0.25,0.452,0.002,0.002,972.0,528.0,1404.0,2727.0,1.02
ExMu[192],0.463,0.094,0.298,0.641,0.005,0.004,316.0,291.0,569.0,2723.0,1.01
ExMu[193],0.149,0.032,0.092,0.208,0.001,0.001,964.0,964.0,872.0,2988.0,1.01
ExMu[194],0.149,0.032,0.092,0.208,0.001,0.001,964.0,964.0,872.0,2988.0,1.01
ExMu[195],0.157,0.04,0.087,0.232,0.001,0.001,1178.0,1167.0,1121.0,719.0,1.02
ExMu[196],0.148,0.037,0.077,0.213,0.001,0.0,3262.0,3022.0,3714.0,2828.0,1.05
ExMu[197],0.148,0.037,0.077,0.213,0.001,0.0,3262.0,3022.0,3714.0,2828.0,1.05
ExMu[198],0.16,0.035,0.1,0.226,0.001,0.001,835.0,835.0,779.0,2962.0,1.02
ExMu[199],0.127,0.028,0.078,0.182,0.001,0.001,1516.0,1485.0,1542.0,2208.0,1.02
ExMu[200],0.127,0.028,0.078,0.182,0.001,0.001,1516.0,1485.0,1542.0,2208.0,1.02
ExMu[201],0.127,0.028,0.078,0.182,0.001,0.001,1516.0,1485.0,1542.0,2208.0,1.02
ExMu[202],0.136,0.021,0.097,0.176,0.0,0.0,1911.0,1911.0,1775.0,2059.0,1.03
ExMu[203],0.136,0.021,0.097,0.176,0.0,0.0,1911.0,1911.0,1775.0,2059.0,1.03
ExMu[204],0.136,0.021,0.097,0.176,0.0,0.0,1911.0,1911.0,1775.0,2059.0,1.03
ExMu[205],0.157,0.021,0.116,0.197,0.0,0.0,2169.0,2169.0,1880.0,3111.0,1.02
ExMu[206],0.157,0.021,0.116,0.197,0.0,0.0,2169.0,2169.0,1880.0,3111.0,1.02
ExMu[207],0.161,0.022,0.122,0.205,0.0,0.0,2481.0,2481.0,2077.0,3239.0,1.02
ExMu[208],0.161,0.022,0.122,0.205,0.0,0.0,2481.0,2481.0,2077.0,3239.0,1.02
ExMu[209],0.161,0.022,0.122,0.205,0.0,0.0,2481.0,2481.0,2077.0,3239.0,1.02
ExMu[210],0.07,0.018,0.042,0.106,0.002,0.002,74.0,74.0,75.0,599.0,1.04
ExMu[211],0.07,0.018,0.042,0.106,0.002,0.002,74.0,74.0,75.0,599.0,1.04
ExMu[212],0.07,0.018,0.042,0.106,0.002,0.002,74.0,74.0,75.0,599.0,1.04
ExMu[213],0.121,0.034,0.058,0.184,0.001,0.001,1854.0,1854.0,1357.0,2622.0,1.03
ExMu[214],0.121,0.034,0.058,0.184,0.001,0.001,1854.0,1854.0,1357.0,2622.0,1.03
ExMu[215],0.13,0.046,0.052,0.21,0.005,0.004,88.0,88.0,81.0,1571.0,1.04
ExMu[216],0.149,0.032,0.092,0.208,0.001,0.001,964.0,964.0,872.0,2988.0,1.01
ExMu[217],0.149,0.032,0.092,0.208,0.001,0.001,964.0,964.0,872.0,2988.0,1.01
ExMu[218],0.157,0.04,0.087,0.232,0.001,0.001,1178.0,1167.0,1121.0,719.0,1.02
ExMu[219],0.157,0.04,0.087,0.232,0.001,0.001,1178.0,1167.0,1121.0,719.0,1.02
ExMu[220],0.084,0.03,0.036,0.141,0.001,0.001,1296.0,1252.0,1512.0,1805.0,1.05
ExMu[221],0.093,0.036,0.035,0.16,0.001,0.001,1509.0,1385.0,1941.0,2420.0,1.05
ExMu[222],0.165,0.042,0.091,0.243,0.001,0.001,1681.0,1681.0,1700.0,3075.0,1.02
ExMu[223],0.198,0.052,0.11,0.3,0.001,0.001,1719.0,1704.0,1682.0,2507.0,1.02
ExMu[224],0.16,0.035,0.1,0.226,0.001,0.001,835.0,835.0,779.0,2962.0,1.02
ExMu[225],0.168,0.038,0.101,0.24,0.002,0.001,616.0,616.0,616.0,2267.0,1.02
ExMu[226],0.173,0.041,0.103,0.253,0.001,0.001,1682.0,1578.0,1801.0,906.0,1.04
ExMu[227],0.099,0.026,0.05,0.148,0.001,0.0,2435.0,2384.0,2558.0,2698.0,1.06
ExMu[228],0.092,0.024,0.049,0.138,0.001,0.0,1943.0,1943.0,1604.0,2059.0,1.02
ExMu[229],0.092,0.024,0.049,0.138,0.001,0.0,1943.0,1943.0,1604.0,2059.0,1.02
ExMu[230],0.11,0.04,0.046,0.183,0.001,0.001,1846.0,1846.0,1256.0,2256.0,1.02
ExMu[231],0.123,0.041,0.054,0.198,0.001,0.001,1643.0,1643.0,559.0,791.0,1.01
ExMu[232],0.139,0.031,0.082,0.196,0.001,0.001,1503.0,1503.0,1467.0,2593.0,1.02
ExMu[233],0.153,0.054,0.069,0.254,0.001,0.001,1606.0,1472.0,2581.0,2115.0,1.04
ExMu[234],0.134,0.033,0.084,0.198,0.004,0.003,56.0,56.0,51.0,2042.0,1.05
ExMu[235],0.132,0.032,0.081,0.191,0.004,0.003,52.0,52.0,44.0,1216.0,1.06
ExMu[236],0.13,0.033,0.077,0.194,0.003,0.002,100.0,100.0,98.0,2477.0,1.03
ExMu[237],0.127,0.03,0.079,0.183,0.004,0.003,69.0,69.0,62.0,2646.0,1.05
ExMu[238],0.162,0.056,0.07,0.266,0.005,0.003,155.0,155.0,242.0,2620.0,1.02
ExMu[239],0.126,0.018,0.093,0.162,0.0,0.0,1531.0,1531.0,1455.0,2740.0,1.02
ExMu[240],0.126,0.018,0.093,0.162,0.0,0.0,1531.0,1531.0,1455.0,2740.0,1.02
ExMu[241],0.119,0.019,0.085,0.157,0.0,0.0,1741.0,1741.0,1574.0,2389.0,1.02
ExMu[242],0.119,0.019,0.085,0.157,0.0,0.0,1741.0,1741.0,1574.0,2389.0,1.02
ExMu[243],0.129,0.018,0.096,0.164,0.0,0.0,1745.0,1739.0,1755.0,3200.0,1.02
ExMu[244],0.129,0.018,0.096,0.164,0.0,0.0,1745.0,1739.0,1755.0,3200.0,1.02
ExMu[245],0.127,0.018,0.094,0.161,0.0,0.0,1758.0,1755.0,1799.0,3186.0,1.02
ExMu[246],0.127,0.018,0.094,0.161,0.0,0.0,1758.0,1755.0,1799.0,3186.0,1.02
ExMu[247],0.17,0.031,0.114,0.227,0.001,0.001,1701.0,1701.0,1600.0,2277.0,1.04
ExMu[248],0.17,0.031,0.114,0.227,0.001,0.001,1701.0,1701.0,1600.0,2277.0,1.04
ExMu[249],0.137,0.019,0.102,0.174,0.0,0.0,1742.0,1735.0,1701.0,2957.0,1.02
ExMu[250],0.136,0.021,0.097,0.176,0.0,0.0,1911.0,1911.0,1775.0,2059.0,1.03
ExMu[251],0.136,0.024,0.092,0.181,0.001,0.0,1919.0,1919.0,1456.0,2156.0,1.02
ExMu[252],0.157,0.021,0.116,0.197,0.0,0.0,2169.0,2169.0,1880.0,3111.0,1.02
ExMu[253],0.161,0.022,0.122,0.205,0.0,0.0,2481.0,2481.0,2077.0,3239.0,1.02
ExMu[254],0.146,0.02,0.106,0.182,0.001,0.0,1253.0,1253.0,1043.0,2421.0,1.01
ExMu[255],0.149,0.05,0.062,0.241,0.001,0.001,3556.0,3015.0,3660.0,2272.0,1.07
ExMu[256],0.152,0.063,0.054,0.268,0.001,0.001,3142.0,2899.0,2359.0,850.0,1.06
ExMu[257],0.087,0.017,0.056,0.118,0.001,0.001,158.0,158.0,138.0,824.0,1.02
ExMu[258],0.096,0.019,0.062,0.133,0.001,0.001,634.0,634.0,483.0,814.0,1.01
ExMu[259],0.096,0.019,0.062,0.133,0.001,0.001,634.0,634.0,483.0,814.0,1.01
ExMu[260],0.091,0.017,0.058,0.12,0.002,0.001,123.0,123.0,112.0,888.0,1.03
ExMu[261],0.086,0.019,0.051,0.123,0.001,0.0,1514.0,1514.0,836.0,2843.0,1.01
ExMu[262],0.09,0.017,0.06,0.122,0.001,0.001,372.0,372.0,273.0,857.0,1.02
ExMu[263],0.098,0.019,0.064,0.132,0.002,0.001,98.0,98.0,90.0,641.0,1.03
ExMu[264],0.135,0.041,0.068,0.216,0.003,0.002,231.0,231.0,328.0,2036.0,1.02
ExMu[265],0.141,0.042,0.071,0.221,0.003,0.002,195.0,195.0,246.0,2150.0,1.02
ExMu[266],0.147,0.053,0.064,0.246,0.001,0.001,3071.0,2622.0,3226.0,2239.0,1.06
ExMu[267],0.495,0.174,0.191,0.797,0.003,0.002,2886.0,2886.0,2315.0,3013.0,1.03
ExMu[268],0.846,0.459,0.227,1.673,0.065,0.046,50.0,50.0,28.0,76.0,1.09
ExMu[269],0.405,0.158,0.167,0.7,0.027,0.019,35.0,35.0,40.0,770.0,1.07
ExMu[270],0.356,0.133,0.146,0.602,0.003,0.002,2130.0,2130.0,1864.0,2530.0,1.02
ExMu[271],0.812,0.311,0.323,1.382,0.008,0.006,1418.0,1418.0,895.0,2460.0,1.02
ExMu[272],1.189,0.272,0.712,1.689,0.013,0.009,474.0,474.0,454.0,3262.0,1.01
ExMu[273],1.189,0.272,0.712,1.689,0.013,0.009,474.0,474.0,454.0,3262.0,1.01
ExMu[274],0.298,0.112,0.115,0.503,0.003,0.002,1152.0,1152.0,555.0,2217.0,1.01
ExMu[275],0.241,0.108,0.086,0.456,0.03,0.023,13.0,12.0,18.0,29.0,1.15
ExMu[276],0.402,0.145,0.164,0.65,0.004,0.002,1673.0,1673.0,994.0,2400.0,1.01
ExMu[277],0.145,0.071,0.052,0.301,0.023,0.018,10.0,9.0,17.0,23.0,1.15
ExMu[278],0.252,0.092,0.107,0.431,0.009,0.006,113.0,113.0,141.0,2529.0,1.02
ExMu[279],0.233,0.086,0.089,0.393,0.003,0.002,620.0,620.0,785.0,1515.0,1.01
ExMu[280],0.147,0.058,0.058,0.258,0.002,0.001,1386.0,1386.0,1473.0,2496.0,1.03
ExMu[281],0.128,0.054,0.052,0.229,0.008,0.005,50.0,50.0,32.0,150.0,1.08
ExMu[282],0.461,0.08,0.315,0.606,0.009,0.006,84.0,84.0,85.0,1207.0,1.03
ExMu[283],0.461,0.08,0.315,0.606,0.009,0.006,84.0,84.0,85.0,1207.0,1.03
ExMu[284],0.461,0.08,0.315,0.606,0.009,0.006,84.0,84.0,85.0,1207.0,1.03
ExMu[285],0.461,0.08,0.315,0.606,0.009,0.006,84.0,84.0,85.0,1207.0,1.03
ExMu[286],0.461,0.08,0.315,0.606,0.009,0.006,84.0,84.0,85.0,1207.0,1.03
ExMu[287],0.461,0.08,0.315,0.606,0.009,0.006,84.0,84.0,85.0,1207.0,1.03
ExMu[288],0.461,0.08,0.315,0.606,0.009,0.006,84.0,84.0,85.0,1207.0,1.03
ExMu[289],0.461,0.08,0.315,0.606,0.009,0.006,84.0,84.0,85.0,1207.0,1.03
ExMu[290],0.192,0.074,0.073,0.339,0.002,0.001,1858.0,1858.0,1618.0,1565.0,1.07
